## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2006fo 	 0.020698 	 0.24 	 82.7 	 53983.36 
###############BgVrRiJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
22.997000000003027 	 1.7277455106009258e+42 	 42.23747977316537 	 0.10992922035792842
24.040000000000873 	 1.6787758692390552e+42 	 42.224992718025966 	 0.11122655508233585
24.97899999999936 	 1.5914373125838833e+42 	 42.20178953624317 	 0.10913079500401185
26.99500000000262 	 1.7230307933896375e+42 	 42.236293039072926 	 0.12643748389175277
28.976000000002387 	 1.6315885850670736e+42 	 42.2126106582412 	 0.12702577217515257
32.97200000000157 	 1.4705658386209022e+42 	 42.16748447305231 	 0.12659692180419857
34.940999999998894 	 1.4161471272054662e+42 	 42.15110837568014 	 0.12712709383726695
35.92500000000291 	 1.4698968105552706e+42 	 42.16728684755128 	 0.1345318002075456
37.00200000000041 	 1.4239828516602283e+42 	 42.15350475933302 	 0.1329780545379217
37.949000000000524 	 1.2598073632674756e+42 	 42.10030414236684 	 0.11964446813231092
38.94399999999587 	 1.2495417689846776e+42 	 42.096750778058606 	 0.12069307608020993
40.97400000000198 	 1.1809370753568945e+42 	 42.07222675743288 	 0.11780848719374054
44.03299999999581 	 8.994512322775621e+41 	 41.9539776211258 	 0.09376025754529646
44.8949999999968 	 1.042607689993556e+42 	 42.01812092384196 	 0.1099451705606075
#t_peak = 22.997000000003027
#L_peak = 1.7277455106009258e+42
#M_ni = 0.10992922035792842
