## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2006fo 	 0.020698 	 0.24 	 82.7 	 53983.36 
###############BBgVVrrRiJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
22.997000000003027 	 2.8625027637812265e+42 	 42.45674591466475 	 0.1821290781334107
24.040000000000873 	 2.920780871202962e+42 	 42.46549897566675 	 0.19351504891569798
24.97899999999936 	 3.045350181376784e+42 	 42.48363723887215 	 0.20883102572206574
26.99500000000262 	 2.982197632178828e+42 	 42.474536421048775 	 0.21883623120795095
28.976000000002387 	 2.79863286496463e+42 	 42.44694592984244 	 0.21788489081166088
32.97200000000157 	 2.5022970540026046e+42 	 42.39833886461255 	 0.21541579177000578
34.940999999998894 	 2.383685326961778e+42 	 42.37724892313864 	 0.21398270166827096
35.92500000000291 	 2.4457761277223266e+42 	 42.38841670170088 	 0.2238488191853603
37.00200000000041 	 2.396933850539064e+42 	 42.37965604874276 	 0.22383668450020608
37.949000000000524 	 2.2094991271675924e+42 	 42.34429383433625 	 0.20983711924268655
38.94399999999587 	 2.175289445250553e+42 	 42.33751705260634 	 0.21011092308297383
40.97400000000198 	 2.0558070250715103e+42 	 42.3129823457902 	 0.20508418326416372
44.03299999999581 	 1.8218196061918836e+42 	 42.260505371586454 	 0.18990943516202766
44.8949999999968 	 2.0204012336145737e+42 	 42.305437625011486 	 0.21305555326566702
#t_peak = 24.97899999999936
#L_peak = 3.045350181376784e+42
#M_ni = 0.20883102572206574
