54477.3347	17.385	0.017
54478.3781	17.375	0.014
54480.3345	17.165	0.019
54481.3687	17.035	0.014
54482.3555	16.881	0.012
54485.3427	16.519	0.017
54486.5079	16.411	0.017
54489.3518	16.254	0.020
54490.3192	16.209	0.015
54506.5407	16.326	0.008
54508.5284	16.422	0.008
54511.3598	16.524	0.012
54513.3308	16.611	0.010
54514.4469	16.650	0.012
54518.2822	16.768	0.012
54520.2401	16.851	0.016
54524.4425	16.958	0.008
54526.37	100.0	0.000
54527.4172	17.019	0.010
54529.5154	17.053	0.010
54534.315	17.176	0.009
54537.4104	17.230	0.014
54540.3917	17.295	0.014
54545.279	17.376	0.031
54547.37	100.0	0.000
54551.3637	17.516	0.012
54556.3966	17.624	0.019
54559.3526	17.680	0.012
54563.3684	17.748	0.019
54569.3282	17.815	0.027
54571.37	100.0	0.000
54572.37	100.0	0.000
54573.2723	17.905	0.015
54574.3868	17.961	0.023
54577.2854	17.990	0.015
54579.293	18.048	0.013
