54475.41	99.0	99.0
54476.41	17.8	0.03
54476.43	99.0	99.0
54477.35	17.84	0.03
54477.36	99.0	99.0
54477.46	17.85	0.04
54478.34	17.89	0.02
54478.39	99.0	99.0
54478.44	17.83	0.04
54479.43	17.78	0.04
54480.39	99.0	99.0
54480.4	17.68	0.03
54481.43	17.47	0.06
54481.51	99.0	99.0
54482.39	17.34	0.03
54482.43	99.0	99.0
54483.27	99.0	99.0
54483.36	17.27	0.02
54484.36	17.13	0.02
54485.34	17.07	0.02
54489.41	99.0	99.0
54495.36	99.0	99.0
54496.34	99.0	99.0
54497.39	99.0	99.0
54498.3	99.0	99.0
54499.35	99.0	99.0
54501.42	16.82	0.02
54502.36	16.86	0.02
54502.44	99.0	99.0
54503.34	99.0	99.0
54503.38	16.86	0.02
54504.35	16.95	0.02
54504.37	99.0	99.0
54505.33	17.01	0.02
54507.32	17.11	0.02
54509.29	17.21	0.02
