54477.2647 	 17.385 	 0.017
54478.3081 	 17.375 	 0.014
54480.2645 	 17.165 	 0.019
54481.2987 	 17.035 	 0.014
54482.2855 	 16.881 	 0.012
54485.2727 	 16.519 	 0.017
54486.4379 	 16.411 	 0.017
54489.2818 	 16.254 	 0.02
54490.2492 	 16.209 	 0.015
54506.4707 	 16.326 	 0.008
54508.4584 	 16.422 	 0.008
54511.2898 	 16.524 	 0.012
54513.2608 	 16.611 	 0.01
54514.3769 	 16.65 	 0.012
54518.2122 	 16.768 	 0.012
54520.1701 	 16.851 	 0.016
54524.3725 	 16.958 	 0.008
54526.3 	 100.0 	 0.0
54527.3472 	 17.019 	 0.01
54529.4454 	 17.053 	 0.01
54534.245 	 17.176 	 0.009
54537.3404 	 17.23 	 0.014
54540.3217 	 17.295 	 0.014
54545.209 	 17.376 	 0.031
54547.3 	 100.0 	 0.0
54551.2937 	 17.516 	 0.012
54556.3266 	 17.624 	 0.019
54559.2826 	 17.68 	 0.012
54563.2984 	 17.748 	 0.019
54569.2582 	 17.815 	 0.027
54571.3 	 100.0 	 0.0
54572.3 	 100.0 	 0.0
54573.2023 	 17.905 	 0.015
54574.3168 	 17.961 	 0.023
54577.2154 	 17.99 	 0.015
54579.223 	 18.048 	 0.013
