## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2014L 	 0.00802 	 0.04 	 14.0 	 56680.0 
###############BVrRI#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
4.720000000001164 	 5.688661643766307e+40 	 40.75501010310944 	 0.0011292270787957874
4.900000000001455 	 5.640236257992851e+40 	 40.751297296074405 	 0.001137216983926551
5.739999999997963 	 7.532264032025218e+40 	 40.876925535142 	 0.0016318677351320706
5.9100000000034925 	 7.91589837779855e+40 	 40.89850021021291 	 0.0017397802045504734
6.919999999998254 	 1.0492014963419223e+41 	 41.02085890129744 	 0.0025078768270654543
7.900000000001455 	 1.5552410492624794e+41 	 41.19179771056632 	 0.004023669994571981
8.94999999999709 	 1.883238056321376e+41 	 41.27490522177558 	 0.005289740414223079
9.889999999999418 	 2.2636374207695747e+41 	 41.35480686475587 	 0.006827730221602451
10.940000000002328 	 2.2273076029298487e+41 	 41.3477801995351 	 0.0072549393584502705
11.87000000000262 	 2.684644698729706e+41 	 41.42888681681715 	 0.009337877558569735
13.900000000001455 	 3.003080239741588e+41 	 41.477566936331996 	 0.011956781574997044
14.94999999999709 	 3.1094441335910444e+41 	 41.49268275838669 	 0.013217643346422699
16.959999999999127 	 3.0212158072535807e+41 	 41.4801817482961 	 0.014433848757078283
17.790000000000873 	 2.7178528690442374e+41 	 41.43422594250253 	 0.013582347871206159
18.87000000000262 	 2.6966326471951093e+41 	 41.43082178806864 	 0.014249639622213999
19.010000000002037 	 2.711191892383581e+41 	 41.433160257106124 	 0.014427308541214283
19.87000000000262 	 2.663747842459132e+41 	 41.42549311095934 	 0.014781657272005436
22.0 	 2.2638256824434706e+41 	 41.35484298255708 	 0.013824683461268236
23.989999999997963 	 1.9500408223379572e+41 	 41.29004370301921 	 0.012895572728497224
27.94000000000233 	 1.4476291064028193e+41 	 41.1606573065604 	 0.010936371978372071
29.75 	 1.2110462521628352e+41 	 41.08316072999318 	 0.009631600778386146
#t_peak = 14.94999999999709
#L_peak = 3.1094441335910444e+41
#M_ni = 0.013217643346422699
