## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2013df 	 0.0024 	 0.097 	 21.37 	 56447.299 
###############BVrRiI#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
14.120999999999185 	 9.060763251217255e+41 	 41.9571647828678 	 0.036585124765485116
16.02100000000064 	 9.213637844466742e+41 	 41.9644311376713 	 0.0417381361428427
16.080999999998312 	 9.57168581216975e+41 	 41.98098843458406 	 0.04351086219862173
18.120999999999185 	 1.0433522410754778e+42 	 42.01843095322967 	 0.05305795798058724
18.39100000000326 	 1.0522633616320322e+42 	 42.02212444912305 	 0.05426567182647972
18.620999999999185 	 1.0673362646917585e+42 	 42.02830126562225 	 0.05569494242364653
19.620999999999185 	 1.0622824913354526e+42 	 42.0262400234442 	 0.058248505297537445
20.171000000002095 	 1.0761636485334324e+42 	 42.031878318032 	 0.06057370636427612
20.620999999999185 	 1.098232349681808e+42 	 42.040694232199236 	 0.06311700336249272
20.620999999999185 	 1.098232349681808e+42 	 42.040694232199236 	 0.06311700336249272
21.620999999999185 	 1.0996569682579561e+42 	 42.04125723058868 	 0.06607330304781586
21.760999999998603 	 1.0607809145061033e+42 	 42.02562569733592 	 0.06412299621730627
22.620999999999185 	 1.0892680873555773e+42 	 42.03713478015106 	 0.06825996019659712
24.64100000000326 	 1.0448018988259425e+42 	 42.01903395321974 	 0.07077950840209274
25.620999999999185 	 9.93432410781614e+41 	 41.997138324769324 	 0.0696704570513062
26.491000000001804 	 9.169398615171089e+41 	 41.962340852935306 	 0.06620521023003607
26.620999999999185 	 9.375663373976357e+41 	 41.97200200594268 	 0.0679809264004745
28.111000000004424 	 8.044230200962209e+41 	 41.90548449026597 	 0.06108185007050226
29.620999999999185 	 7.450358958063842e+41 	 41.87217719754706 	 0.05904743463439239
30.330999999998312 	 6.868455701598382e+41 	 41.8368591015914 	 0.05547235906142065
30.620999999999185 	 6.733723378250445e+41 	 41.828255271575834 	 0.05479286536887645
31.620999999999185 	 6.37091730467054e+41 	 41.80420196792016 	 0.05314674523842396
31.96100000000297 	 6.094031122946906e+41 	 41.78490466788626 	 0.05125260185499758
32.620999999999185 	 5.8926377624358156e+41 	 41.77030974457206 	 0.05032648638180777
32.78100000000268 	 5.8428253133264315e+41 	 41.76662290212535 	 0.05008313867521535
33.620999999999185 	 5.508934533348354e+41 	 41.74106761136869 	 0.04810788790926529
33.96100000000297 	 5.262989808379393e+41 	 41.721232529019964 	 0.04629651492749742
34.78100000000268 	 4.996429056140945e+41 	 41.69865972528128 	 0.04470760227198376
36.45100000000093 	 4.323890250851777e+41 	 41.635874662141966 	 0.039970371194825854
38.53100000000268 	 4.227361318277154e+41 	 41.62606936915094 	 0.04055024843585539
39.84100000000035 	 4.0190436741265326e+41 	 41.60412272560709 	 0.039391180193858795
40.78100000000268 	 3.9255955412080525e+41 	 41.59390555169035 	 0.039045735168760184
41.95100000000093 	 3.4471996718312487e+41 	 41.537466439736065 	 0.03489433913169658
44.58099999999831 	 3.4774153673529286e+41 	 41.541256569019545 	 0.03651757099643977
46.13100000000122 	 3.352373697806262e+41 	 41.52535242459103 	 0.035921940945392944
48.14100000000326 	 3.246675394444512e+41 	 41.51143886963965 	 0.035663872077222034
48.620999999999185 	 3.1509753421308242e+41 	 41.49844500462801 	 0.0348116562697909
48.88100000000122 	 3.1306075318377796e+41 	 41.49562862576423 	 0.03469322213431289
#t_peak = 21.620999999999185
#L_peak = 1.0996569682579561e+42
#M_ni = 0.06607330304781586
