57744.08	99.0	99.0
57746.08	99.0	99.0
57748.12	99.0	99.0
57749.03	99.0	99.0
57749.99	19.63	0.07
57750.0	19.63	0.07
57751.09	99.0	99.0
57751.98	19.54	0.09
57751.99	19.54	0.09
57753.99	99.0	99.0
57754.28	99.0	99.0
57756.36	99.0	99.0
57757.0	19.64	0.03
57757.01	19.64	0.03
57757.98	19.77	0.07
57757.98	19.75	0.08
57758.04	99.0	99.0
57758.96	19.669	0.08
57760.06	99.0	99.0
57763.26	99.0	99.0
57767.17	99.0	99.0
57769.98	20.35	0.05
57770.91	20.33	0.04
57772.04	99.0	99.0
57772.91	20.5	0.042
57778.88	20.52	0.07
57779.22	99.0	99.0
57779.92	20.73	0.03
57836.04	99.0	99.0
