52311.62 	 13.12 	 0.02
52312.61 	 13.16 	 0.03
52314.66 	 13.29 	 0.03
52317.65 	 13.58 	 0.02
52318.58 	 13.7 	 0.02
52319.57 	 13.8 	 0.02
52321.64 	 13.97 	 0.02
52322.63 	 14.04 	 0.03
52323.58 	 14.17 	 0.02
52326.58 	 14.41 	 0.02
52328.57 	 14.59 	 0.02
52329.6 	 14.65 	 0.02
52330.56 	 14.74 	 0.02
52331.58 	 14.79 	 0.02
52332.58 	 14.86 	 0.02
52336.58 	 15.1 	 0.02
52337.58 	 15.2 	 0.02
52338.58 	 15.25 	 0.02
52339.57 	 15.28 	 0.02
52340.51 	 99.0 	 99.0
52341.57 	 15.4 	 0.02
52342.57 	 15.38 	 0.03
52343.57 	 15.48 	 0.03
52344.57 	 15.49 	 0.03
52346.57 	 15.55 	 0.02
52347.58 	 15.58 	 0.02
52348.58 	 15.62 	 0.04
52349.58 	 15.55 	 0.14
52350.58 	 99.0 	 99.0
52351.58 	 99.0 	 99.0
52356.57 	 99.0 	 99.0
52501.9 	 99.0 	 99.0
