55276.89	15.607	0.068
55277.85	15.130	0.046
55279.89	14.982	0.030
55281.91	14.798	0.023
55284.91	14.637	0.020
55287.86	14.489	0.018
55290.82	99	99
55292.92	14.253	0.020
55295.92	14.245	0.015
55296.91	14.235	0.016
55299.7	14.246	0.017
55302.72	14.399	0.094
55303.74	14.333	0.024
55306.9	14.512	0.019
55309.92	14.499	0.023
55311.92	14.605	0.021
55314.92	14.659	0.023
55318.92	99	99
55323.93	14.967	0.038
55326.87	15.011	0.030
55335.76	15.266	0.036
55338.71	15.357	0.049
55345.69	15.674	0.065
55348.71	15.757	0.087
55351.56	16.001	0.097
55358.69	16.106	0.100
55360.46	15.900	0.110
55368.46	16.322	0.168
55376.58	16.246	0.121
55388.49	99	99
55396.46	16.945	0.281
