55276.89	15.385	055
55277.85	15.149	025
55279.89	15.097	017
55281.91	14.956	016
55284.91	14.667	012
55287.86	14.512	014
55290.82	99	99
55292.92	14.413	013
55295.92	14.384	013
55296.91	14.374	011
55299.7	14.468	013
55302.72	14.680	061
55303.74	14.623	014
55306.9	99	99
55309.92	14.812	020
55311.92	99	99
55314.92	99	99
55318.92	99	99
55323.93	15.270	024
55326.87	15.456	023
55335.76	15.645	033
55338.71	15.650	038
55345.69	15.980	045
55348.71	16.003	060
55351.56	16.040	059
55358.69	16.210	058
55360.46	16.042	067
55368.46	16.273	096
55376.58	16.442	107
55388.49	16.610	072
55396.46	17.168	143
55406.47	17.245	153
55453.48	17.240	217
55609.89	18.163	328
