06368.04 2.334e-15
06391.11 2.354e-15
06414.00 2.325e-15
06436.73 2.244e-15
06459.31 2.245e-15
06481.74 2.340e-15
06504.04 2.497e-15
06526.22 2.479e-15
06548.29 2.212e-15
06570.26 2.039e-15
06592.14 2.056e-15
06613.94 2.182e-15
06635.66 2.258e-15
06657.32 2.340e-15
06678.93 2.343e-15
06700.50 2.343e-15
06722.03 2.275e-15
06743.53 2.185e-15
06765.01 2.093e-15
06786.48 2.053e-15
06807.95 2.002e-15
06829.42 1.948e-15
06850.91 1.870e-15
06872.41 1.808e-15
06893.94 1.752e-15
06915.50 1.742e-15
06937.10 1.739e-15
06958.75 1.751e-15
06980.45 1.812e-15
07002.21 1.905e-15
07024.03 1.988e-15
07045.93 2.027e-15
07067.90 2.017e-15
07089.96 1.994e-15
07112.10 1.935e-15
07134.33 1.901e-15
07156.66 1.831e-15
07179.10 1.798e-15
07201.64 1.797e-15
07224.29 1.812e-15
07247.06 1.807e-15
07269.95 1.779e-15
07292.97 1.769e-15
07316.11 1.748e-15
07339.39 1.741e-15
07362.81 1.722e-15
07386.36 1.714e-15
07410.06 1.692e-15
07433.91 1.684e-15
07457.90 1.660e-15
07482.05 1.637e-15
07506.36 1.592e-15
07530.82 1.551e-15
07555.45 1.515e-15
07580.24 1.453e-15
07605.20 1.372e-15
07630.33 1.367e-15
07655.63 1.426e-15
07681.11 1.458e-15
07706.76 1.435e-15
07732.59 1.431e-15
07758.59 1.436e-15
07784.78 1.442e-15
07811.16 1.451e-15
07837.72 1.467e-15
07864.46 1.475e-15
07891.39 1.467e-15
07918.51 1.444e-15
07945.82 1.414e-15
07973.33 1.386e-15
08001.02 1.336e-15
08028.91 1.279e-15
08056.99 1.200e-15
08085.26 1.109e-15
08113.73 9.800e-16
08142.39 8.216e-16
08171.25 6.424e-16
08200.31 5.026e-16
08229.57 4.275e-16
08259.02 3.922e-16
08288.66 3.782e-16
08318.51 3.878e-16
08348.55 4.236e-16
08378.79 4.834e-16
08409.23 5.609e-16
08439.86 6.471e-16
08470.69 7.465e-16
08501.72 8.568e-16
08532.94 9.664e-16
08564.35 1.062e-15
08595.97 1.165e-15
08627.77 1.265e-15
08659.77 1.341e-15
08691.97 1.370e-15
08724.35 1.378e-15
08756.93 1.362e-15
08789.69 1.330e-15
08822.65 1.286e-15
08855.80 1.239e-15
08889.13 1.185e-15
08922.65 1.119e-15
08956.36 1.040e-15
08990.25 9.446e-16
09024.32 8.777e-16
09058.58 8.428e-16
09093.01 8.445e-16
09127.63 8.683e-16
09162.43 9.148e-16
09197.40 9.521e-16
09232.55 9.766e-16
09267.87 9.844e-16
09303.36 9.686e-16
09339.03 9.488e-16
09374.86 9.446e-16
09410.87 9.339e-16
09447.04 9.085e-16
09483.37 8.811e-16
09519.87 8.632e-16
09556.53 8.477e-16
09593.35 8.371e-16
09630.33 8.226e-16
09667.46 7.930e-16
09704.75 7.634e-16
09742.19 7.368e-16
09779.78 7.229e-16
09817.52 7.146e-16
09855.41 7.045e-16
09893.44 6.912e-16
09931.61 6.747e-16
09969.93 6.458e-16
10008.40 5.917e-16
10047.00 5.207e-16
10085.70 4.469e-16
10124.60 3.700e-16
10163.60 2.948e-16
10202.70 2.205e-16
10241.90 1.689e-16
10281.30 1.387e-16
10320.80 1.327e-16
10360.50 1.410e-16
10400.20 1.634e-16
10440.10 1.977e-16
10480.00 2.382e-16
10520.10 2.852e-16
10560.30 3.357e-16
10600.60 3.937e-16
10641.00 4.610e-16
10681.60 5.443e-16
10722.20 6.294e-16
10762.90 7.087e-16
10803.70 7.725e-16
10844.60 8.209e-16
10885.70 8.359e-16
10926.80 8.312e-16
10968.00 8.164e-16
11009.20 7.956e-16
11050.60 7.602e-16
11092.10 7.160e-16
11133.60 6.720e-16
11175.20 6.347e-16
11216.90 6.124e-16
11258.70 5.948e-16
11300.50 5.737e-16
11342.40 5.546e-16
11384.40 5.355e-16
11426.40 5.140e-16
11468.60 4.888e-16
11510.70 4.702e-16
11553.00 4.565e-16
11595.30 4.456e-16
11637.60 4.345e-16
11680.00 4.206e-16
11722.50 4.093e-16
11765.00 4.021e-16
11807.60 3.978e-16
11850.20 3.973e-16
11892.80 3.953e-16
11935.50 3.918e-16
11978.20 3.854e-16
12021.00 3.785e-16
12063.80 3.691e-16
12106.70 3.596e-16
12149.60 3.511e-16
12192.50 3.407e-16
12235.40 3.314e-16
12278.40 3.249e-16
12321.40 3.227e-16
12364.40 3.221e-16
12407.50 3.202e-16
12450.50 3.152e-16
12493.60 3.106e-16
12536.70 3.085e-16
12579.80 3.086e-16
12623.00 3.093e-16
12666.10 3.105e-16
12709.30 3.118e-16
12752.40 3.122e-16
12795.60 3.115e-16
12838.80 3.109e-16
12881.90 3.098e-16
12925.10 3.025e-16
12968.30 2.931e-16
13011.50 2.845e-16
13054.70 2.775e-16
13097.80 2.678e-16
13141.00 2.600e-16
13184.20 2.544e-16
13227.30 2.511e-16
13270.50 2.424e-16
13313.60 2.359e-16
13356.70 2.320e-16
13399.80 2.296e-16
13442.90 2.230e-16
13486.00 2.157e-16
13529.00 2.050e-16
13572.10 1.943e-16
13615.10 1.895e-16
13658.10 1.973e-16
13701.00 2.096e-16
13744.00 2.178e-16
13786.90 2.045e-16
13829.80 1.963e-16
13872.60 1.972e-16
13915.50 2.013e-16
13958.30 1.928e-16
14001.00 1.857e-16
14043.80 1.879e-16
14086.50 1.911e-16
14129.10 1.931e-16
14171.70 1.900e-16
