53733.38000	17.968	0.021
53734.42563	17.953	0.022
53736.46229	17.940	0.022
53737.43066	17.897	0.021
53739.50124	17.997	0.022
53743.46765	18.120	0.022
53745.38356	18.227	0.025
53746.49973	18.317	0.038
53748.47281	18.443	0.048
53748.48468	18.472	0.059
53755.35149	18.839	0.050
53761.35713	19.392	0.072
53765.32396	19.602	0.052
53766.47818	19.633	0.049
53768.36557	19.651	0.055
53774.38288	19.720	0.415
53776.39407	19.684	0.139
53779.30257	19.931	0.236
53781.28611	19.798	0.111
53786.29679	20.148	0.142
53787.27560	20.131	0.153
53788.29302	20.043	0.284
53794.22014	20.326	0.311
53797.24087	20.385	0.295
53798.25255	20.410	0.301
53799.31476	20.412	0.302
53800.17088	20.128	0.324
53800.23304	20.389	0.323
53803.27887	20.159	0.333
53807.24241	20.129	0.338
53808.23177	20.196	0.326
53811.23044	20.493	0.364
