## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2005em 	 0.025981 	 0.0848 	 105.0 	 53635.0 
###############gVriYJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
9.229999999981374 	 1.516836725804693e+42 	 42.180938835303344 	 0.043529808533175916
15.359999999869615 	 1.5987833370584266e+42 	 42.20378961328003 	 0.0696627720572961
20.299999999813735 	 1.4586548956837726e+42 	 42.1639525539712 	 0.08259893163082623
23.240000000223517 	 1.3682372506287175e+42 	 42.13616141003406 	 0.0878994924429785
24.22000000020489 	 1.3092350035811918e+42 	 42.11701760804671 	 0.08732961016107937
28.270000000018626 	 1.0798350191560238e+42 	 42.033357407576425 	 0.08237999001311155
30.290000000037253 	 9.265847885616938e+41 	 41.966885166255715 	 0.07475472483960441
34.25999999977648 	 7.463840354885075e+41 	 41.87296234165297 	 0.06607177212665036
#t_peak = 15.359999999869615
#L_peak = 1.5987833370584266e+42
#M_ni = 0.0696627720572961
