54043.10094	17.324	0.020
54045.12379	17.335	0.021
54052.14888	17.833	0.022
54054.12706	17.975	0.021
54055.11425	18.042	0.023
54056.19972	18.040	0.025
54064.10537	18.668	0.039
54066.11125	18.856	0.044
54070.16378	18.993	0.058
54072.17481	19.080	0.052
54074.08106	19.017	0.050
54076.10273	19.138	0.046
54081.07642	19.209	0.059
54086.11457	19.451	0.066
