## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2007uy 	 0.0065 	 0.652 	 31.33 	 54462.33 
###############BVriJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
12.036000000000058 	 3.073390023427785e+42 	 42.48761767716959 	 0.10813374322297485
12.94999999999709 	 3.305836981478944e+42 	 42.51928143369105 	 0.12372987760108171
13.953000000001339 	 3.4688372519285144e+42 	 42.54018392444643 	 0.1385790852574654
14.98700000000099 	 3.643554212629985e+42 	 42.561525235798754 	 0.1552294037722554
19.059000000001106 	 4.110750778761166e+42 	 42.61392114773882 	 0.21928350514841208
20.989999999997963 	 4.0510684663421505e+42 	 42.60756958317453 	 0.23674166325165438
23.960999999995693 	 3.6459684369278864e+42 	 42.56181290465703 	 0.24084288394332348
28.88499999999476 	 2.990290679285914e+42 	 42.475713407145136 	 0.23220872542755835
34.87399999999616 	 2.2985075242171635e+42 	 42.361445929761615 	 0.20605704513781775
36.93899999999849 	 2.079363254560978e+42 	 42.31793036507493 	 0.19395776047648397
41.92199999999866 	 1.6567060784525782e+42 	 42.21924546567416 	 0.16762906826280075
42.911999999996624 	 1.5615203492716825e+42 	 42.19354764820043 	 0.1602664320307679
43.849999999998545 	 1.5111850982118806e+42 	 42.179317662359345 	 0.15713594202729078
44.95799999999872 	 1.452339497355779e+42 	 42.162068148453585 	 0.15327958004235137
45.87199999999575 	 1.422841698135224e+42 	 42.15315658423702 	 0.1519598910061038
46.9429999999993 	 1.3790445538095699e+42 	 42.13957829747467 	 0.14928438336024882
47.879000000000815 	 1.3581287084420309e+42 	 42.13294092953019 	 0.1487162378729086
50.90699999999924 	 1.2635466122929034e+42 	 42.10159126769495 	 0.14333313341509732
51.858000000000175 	 1.2300219504324063e+42 	 42.08991286173745 	 0.1410188755390356
53.87299999999959 	 1.1655980147057636e+42 	 42.06654879905443 	 0.1365873951922889
55.937999999994645 	 1.1132858080295076e+42 	 42.046606672794525 	 0.1333159118947622
57.92099999999482 	 1.0644242285836702e+42 	 42.027114751467884 	 0.13007145543370624
58.85599999999977 	 1.042578889345874e+42 	 42.01810892687009 	 0.1286028931966656
59.91399999999703 	 1.0287626421641131e+42 	 42.01231518517136 	 0.12823891005755608
60.91399999999703 	 1.0111701161055655e+42 	 42.00482422608642 	 0.1272915260028737
61.8489999999947 	 9.657757613578007e+41 	 41.984876301457106 	 0.12269059430172874
62.90899999999965 	 9.537109888514004e+41 	 41.97941678669235 	 0.12240683963680364
63.85199999999895 	 9.336820499945167e+41 	 41.970199009590544 	 0.12092660675737082
64.91599999999744 	 9.113590667271702e+41 	 41.9596895185478 	 0.1192400869832602
65.9429999999993 	 8.985197674587981e+41 	 41.953527636040256 	 0.11871097091526063
66.8640000000014 	 8.917812265660713e+41 	 41.950258325510134 	 0.11884905230031992
67.8379999999961 	 8.53822178114805e+41 	 41.931367431456195 	 0.11483596937669503
68.78699999999662 	 8.507267616896814e+41 	 41.929790094814244 	 0.1154397525288919
72.76900000000023 	 8.19304807302261e+41 	 41.91344550310634 	 0.1153563379858787
74.89099999999598 	 7.45907695818559e+41 	 41.8726850879594 	 0.10709008608172109
76.95799999999872 	 7.401746688121979e+41 	 41.869334218041814 	 0.10829536542332252
81.86499999999796 	 6.592170796873638e+41 	 41.819028450991674 	 0.10085325643103053
#t_peak = 19.059000000001106
#L_peak = 4.110750778761166e+42
#M_ni = 0.21928350514841208
