53481.154	16.768	0.018
53482.142	16.794	0.030
53485.154	16.615	0.024
53486.147	16.605	0.041
53487.145	16.439	0.020
53488.146	16.408	0.019
53489.136	16.285	0.020
53490.130	16.346	0.010
53492.140	16.175	0.016
53493.141	16.114	0.011
53494.126	16.084	0.009
53495.166	16.080	0.050
53497.153	16.035	0.012
53498.132	16.009	0.016
53499.227	15.922	0.018
53500.143	15.953	0.021
53501.140	15.913	0.012
53502.131	15.920	0.012
53503.131	15.942	0.014
53509.141	15.898	0.014
53513.140	16.074	0.022
53515.141	16.020	0.017
53516.145	15.968	0.018
53525.147	16.427	0.175
