55816.85	16.00	0.03
55817.83	16.08	0.02
55820.81	16.12	0.02
55823.82	99	99
55826.83	16.14	0.03
55826.98	16.15	0.06
55827.77	16.25	0.03
55829.78	16.30	0.02
55833.76	16.18	0.03
55833.81	16.34	0.02
55837.84	99	99
55838.78	16.37	0.03
55839.76	16.37	0.03
55839.8	16.42	0.14
55845.76	16.54	0.03
55846.8	99	99
55848.76	16.61	0.04
55852.77	16.30	0.06
55854.88	99	99
55855.74	16.68	0.05
55857.79	99	99
55858.73	16.79	0.04
55859.72	16.76	0.04
55864.19	16.94	0.02
55865.78	99	99
55867.2	16.97	0.02
55879.16	17.17	0.03
55881.24	17.23	0.02
55882.74	99	99
55884.71	17.55	0.08
55885.23	17.36	0.08
55886.25	17.42	0.01
55893.21	99	99
55894.26	17.57	0.01
55895.7	99	99
55897.69	17.46	0.06
55898.23	17.65	0.01
55903.26	17.76	0.02
55912.29	17.91	0.02
55917.29	17.99	0.01
55922.26	18.09	0.01
55932.29	18.23	0.01
55939.23	18.39	0.01
55948.23	18.55	0.01
55955.26	18.70	0.01
55975.19	18.98	0.01
55982.24	19.08	0.02
55986.12	19.15	0.03
55987.12	19.10	0.02
55998.16	19.34	0.04
55998.17	19.39	0.02
56008.16	19.39	0.03
56014.01	19.62	0.01
56025.99	19.83	0.02
56043.09	20.10	0.02
56070.92	20.55	0.02
56086.93	20.78	0.02
56095.98	20.87	0.03
56114.94	21.13	0.03
56131.93	21.27	0.05
56132.9	21.43	0.05
56153.89	21.63	0.04
56179.87	22.01	0.04
56313.23	99	99
56353.0	99	99
56371.19	23.42	0.32
56397.14	99	99
56444.93	23.96	0.50
