## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2006aj 	 0.033 	 0.097 	 132.4 	 53784.14861 
###############BVRIJHKs#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
4.012390000003506 	 2.9198625489265764e+42 	 42.46536240773344 	 0.054477068322758206
5.043390000006184 	 3.2748681411427584e+42 	 42.51519381830431 	 0.06685212936580572
6.965390000004845 	 4.3973256967287914e+42 	 42.643188633701044 	 0.10549942139715429
7.963390000004438 	 4.592540373938778e+42 	 42.66205298296407 	 0.11941714390832567
9.013390000000072 	 5.0100996781510736e+42 	 42.69984636643418 	 0.1414141157989278
9.987390000002051 	 4.918641806893625e+42 	 42.69184519683181 	 0.14943896885891383
11.991390000002866 	 4.93454146262485e+42 	 42.69324680249625 	 0.17308309497051613
12.949390000001586 	 4.782653245359064e+42 	 42.67966889454827 	 0.17899646538809508
13.94539000000077 	 4.862696651774876e+42 	 42.686877177943785 	 0.19416931424658823
#t_peak = 11.991390000002866
#L_peak = 4.93454146262485e+42
#M_ni = 0.17308309497051613
