54559.48649	16.298	0.017
54563.49034	16.255	0.017
54566.43671	16.116	0.017
54571.48315	16.010	0.017
54572.48595	16.026	0.015
54574.44736	16.140	0.017
54579.30078	16.607	0.017
54586.29582	17.129	0.019
54587.30668	17.142	0.021
54590.44250	17.334	0.023
54592.46253	17.378	0.019
54593.40762	17.366	0.021
54594.42763	17.394	0.021
54595.43268	17.434	0.026
54597.44943	17.430	0.021
54600.45050	17.517	0.022
54601.46972	17.556	0.022
54602.46328	17.598	0.022
54603.38757	17.654	0.037
54606.43702	17.645	0.028
54608.44523	17.738	0.037
54614.43115	17.836	0.025
54615.43043	17.836	0.025
54618.40932	17.853	0.028
54622.41454	18.018	0.031
54624.38587	18.018	0.025
54625.41612	18.049	0.029
54626.42264	18.113	0.032
54627.35641	18.051	0.029
54629.33609	18.067	0.030
54631.31724	18.143	0.033
54634.35134	18.221	0.036
54635.38602	18.342	0.044
54636.32841	18.291	0.039
54637.24008	18.320	0.039
54639.32491	18.436	0.096
54643.37233	18.450	0.037
54645.38403	18.488	0.043
54649.26939	18.486	0.063
54676.27120	19.108	0.067
