12.57 	 6.13258944011e+41 
12.63 	 5.86237636694e+41 
14.75 	 7.15939782079e+41 
15.56 	 7.68703920701e+41 
15.62 	 7.90286614951e+41 
16.55 	 8.09130167632e+41 
17.59 	 8.62402589138e+41 
18.56 	 8.55694823752e+41 
22.51 	 8.8905659146e+41 
23.73 	 8.45474437418e+41 
24.59 	 7.34159195753e+41 
24.63 	 7.45462619616e+41 
25.57 	 7.05438582563e+41 
26.72 	 6.84230372384e+41 
