54244.36889	18.002	0.026
54247.35721	17.831	0.026
54248.18433	17.856	0.038
54249.21165	17.930	0.028
54251.40727	17.852	0.026
54251.43913	17.865	0.029
54252.40619	17.878	0.026
54252.44366	17.902	0.028
54253.40192	17.825	0.025
54253.44778	17.858	0.028
54256.44424	17.912	0.025
54259.36434	18.065	0.028
54265.35434	18.528	0.040
54266.32080	18.618	0.038
54267.36504	18.680	0.032
54276.30267	19.355	0.081
54277.38389	19.315	0.067
54284.23132	19.484	0.138
54285.20750	19.622	0.097
54290.17831	19.822	0.113
54292.30170	19.591	0.077
54292.36854	19.658	0.114
54313.30105	20.341	0.289
