###############W1UBVRIJHKs#######################
# SN # tpeak 	 Lpeak [erg/s] 	 log(Lpeak) 	 M_ni
SN2008D 	 22.797 	 8.71812560536e+41 	 41.9404231218 	 0.0523595427744
SN2006aj 	 9.66239 	 7.23390547276e+42 	 42.8593728294 	 0.207826152003
