###############BVRIYJH#######################
# SN 	 SN type 	 tpeak 	 Lpeak [erg/s] 	 log(Lpeak) 	 M_ni 	 M_ni_Khatami 	 M_ni_tail t_1/2(<tp) 	 t_1/2(>tp) 	 FWHM 	 t_inflection 	 L_dot(inflection)
SN1993J 	 IIb 	 21.891110022098896 	 1.7356270375963677e+42 	 42.239456406948904 	 0.10550192082548349 	 0.0818531287248 	 0.045462213515116076 	 None 	 14.856858408018315 	 99 	 28.091110022098874 	 0.9654792886548691
SN2004ex 	 IIb 	 20.658375509728277 	 1.3438542513850984e+42 	 42.12835216957229 	 0.07736520579081765 	 0.0605239623963 	 0.04763824823802069 	 None 	 17.272102637927798 	 99 	 29.458375509728246 	 -0.04189510141971997
SN2004ff 	 IIb 	 15.328769802497314 	 1.8996704642046202e+42 	 42.27867827043181 	 0.08261871413621455 	 0.067910839908 	 None 	 None 	 18.19178418947802 	 99 	 23.928769802497285 	 0.5187333359230051
SN2004gq 	 Ib 	 12.623871996075767 	 1.380445786669236e+42 	 42.14001935555137 	 0.050552856807309005 	 0.0429241732042 	 0.04877875430796882 	 None 	 22.047511408714048 	 99 	 27.823871996075713 	 0.2799290355970374
SN2004gv 	 Ib 	 22.378764339934783 	 1.8784781470807133e+42 	 42.273806147146296 	 0.11654891120730095 	 0.0901570464452 	 None 	 None 	 None 	 99 	 33.178764339934744 	 1.2447005277155254
SN2005aw 	 Ic 	 12.009233500105976 	 2.747597817130508e+42 	 42.438953162672895 	 0.09649294521742921 	 0.0825807854457 	 None 	 None 	 21.52564102670147 	 99 	 25.409233500105927 	 1.9564668355798176
SN2005em 	 Ic 	 13.431337812296663 	 1.5656862220352293e+42 	 42.19470472982102 	 0.06048376716078533 	 0.0508401165005 	 None 	 None 	 18.85850137530717 	 99 	 28.83133781229661 	 -0.3070471321475754
SN2005hg 	 Ib 	 19.129147859123215 	 1.9828400419559535e+42 	 42.29728768057048 	 0.10614141421996341 	 0.0840363486863 	 0.07113417840824908 	 None 	 23.232218099586476 	 99 	 30.12914785912318 	 0.7580611890245503
SN2005kl 	 Ic 	 18.689202130574873 	 6.585250421542783e+41 	 41.81857229480673 	 0.03448192188853679 	 0.0274042601206 	 0.023008917928891863 	 None 	 25.042821067545457 	 99 	 34.48920213057482 	 -0.23536423491260505
SN2005mf 	 Ic 	 10.981740620982277 	 1.5444621139106128e+42 	 42.18877725940253 	 0.050458213187312376 	 0.0437709249606 	 None 	 None 	 19.398383180753882 	 99 	 20.78174062098224 	 -1.1345671300244664
SN2006aj 	 Ic_GRB 	 10.17545014521454 	 5.024432121198388e+42 	 42.701086983392685 	 0.15479480927873715 	 0.135742564286 	 None 	 None 	 None 	 99 	 12.375450145214542 	 -518.7195860469274
SN2006ba 	 IIb 	 20.91295678471469 	 1.3773411926310332e+42 	 42.13904153627885 	 0.08021295016602374 	 0.0626380915892 	 None 	 None 	 20.35570501181134 	 99 	 37.91295678471463 	 -0.10227925029138163
SN2006ep 	 Ib 	 14.577034361970503 	 1.032082779159479e+42 	 42.01371453168113 	 0.04287863076664889 	 0.0355497869729 	 None 	 None 	 None 	 99 	 26.377034361970516 	 -0.05668235119854482
SN2006fo 	 Ib 	 24.73066039122543 	 2.8967564827212665e+42 	 42.46191198755599 	 0.19687814894787684 	 0.150524130715 	 None 	 None 	 None 	 99 	 30.33066039122541 	 0.05590834897928331
SN2006lc 	 Ib 	 25.579543960664243 	 1.7020897783251734e+42 	 42.23098246362337 	 0.11919941099912634 	 0.0908405205008 	 None 	 None 	 None 	 99 	 27.779543960664235 	 -4.880843080379282
SN2006T 	 IIb 	 23.534311882374 	 2.265594404670129e+42 	 42.35518216343557 	 0.1472332041045158 	 0.113181239152 	 0.060268423126383745 	 None 	 16.804055765198584 	 99 	 33.734311882373966 	 0.33459507980504455
SN2007C 	 Ib 	 21.654340277086327 	 1.1085756011961906e+42 	 42.04476531591036 	 0.06670520948061835 	 0.0518306905253 	 0.03008891264149943 	 None 	 15.147574668800466 	 99 	 32.254340277086285 	 0.19804719060712017
SN2007gr 	 Ic 	 13.622621543374214 	 1.3007895218606239e+42 	 42.11420702992862 	 0.050877412554727476 	 0.0426652096528 	 0.029119398567732754 	 None 	 18.172286849345497 	 99 	 26.222621543374167 	 0.10396318926852999
SN2007kj 	 Ib 	 18.76085407291111 	 1.0512980896348323e+42 	 42.021725875236754 	 0.055248446795219404 	 0.0438807884226 	 0.031071635778148542 	 None 	 13.951339749498928 	 99 	 25.160854072911086 	 3.110071783624102
SN2007uy 	 Ib 	 19.358271236959794 	 3.8439967311281674e+42 	 42.584783009679754 	 0.20810432426848996 	 0.164449708412 	 0.10249691868019135 	 None 	 18.67634086919027 	 99 	 30.558271236959754 	 -0.03959986365709156
SN2007Y 	 Ib 	 20.182982908272976 	 4.858959875002302e+41 	 41.68654331270017 	 0.027364840655076612 	 0.0214835073039 	 None 	 10.40086026064274 	 18.45896707290818 	 28.859827333550918 	 29.982982908272987 	 -0.2009782630529866
SN2008aq 	 IIb 	 20.988407614493465 	 6.265044246658691e+41 	 41.796924142530784 	 0.03660987709936349 	 0.0285734809976 	 0.019321533032704223 	 None 	 21.37363439771659 	 99 	 28.38840761449344 	 -7.985633735004272
SN2008ax 	 IIb 	 22.465974648167972 	 7.901922046935439e+41 	 41.897732741018324 	 0.04920398859922299 	 0.0380426460395 	 0.022755176846416036 	 8.974761421655328 	 17.42634618814293 	 26.40110760979826 	 27.465974648167958 	 -1.5150395982979625
