###############BVRIYJH_shift#######################
# SN 	 SN type 	 tpeak 	 Lpeak [erg/s] 	 log(Lpeak) 	 M_ni 	 M_ni_Khatami 	 M_ni_tail t_1/2(<tp) 	 t_1/2(>tp) 	 FWHM 	 t_inflection 	 L_dot(inflection)
SN1993J 	 IIb 	 21.50111002209948 	 1.719500134605249e+42 	 42.23540221415531 	 0.1027806837940035 	 0.0552221936472 	 0.04530231349626379 	 None 	 14.794970687940175 	 99 	 48.2911100220988 	 0.03797150536971605
SN2004ex 	 IIb 	 20.418375509733224 	 1.3339729535880259e+42 	 42.12514702431325 	 0.07595447251888596 	 0.0413284823021 	 0.04872146568049044 	 None 	 17.30463734869111 	 99 	 30.458375509728242 	 1.6324526093985936
SN2004ff 	 IIb 	 5.5887698024993515 	 1.8996704642046202e+42 	 42.27867827043181 	 0.04063196256346436 	 0.0323442132489 	 None 	 None 	 18.19178418947802 	 99 	 23.928769802497285 	 0.5187333359230051
SN2004gq 	 Ib 	 9.933871996077805 	 1.380977225813648e+42 	 42.140186516533 	 0.04179034546015074 	 0.0333548143213 	 0.047449678186014844 	 None 	 22.23951898680486 	 99 	 27.223871996075715 	 0.06763153170719072
SN2004gv 	 Ib 	 15.978764339933328 	 1.8784781470807133e+42 	 42.273806147146296 	 0.08488763298164752 	 0.0611602685795 	 None 	 None 	 None 	 99 	 33.178764339934744 	 1.2447005277155254
SN2005aw 	 Ic 	 5.409233500107431 	 2.747597817130508e+42 	 42.438953162672895 	 0.0578764310280847 	 0.0509309429082 	 None 	 None 	 21.52564102670147 	 99 	 25.409233500105927 	 1.9564668355798176
SN2005em 	 Ic 	 8.991337812294335 	 1.5656862220352293e+42 	 42.19470472982102 	 0.04411792437417376 	 0.0358936176366 	 None 	 None 	 18.85850137530717 	 99 	 28.83133781229661 	 -0.3070471321475754
SN2005hg 	 Ib 	 17.4141478591238 	 1.9628044568439523e+42 	 42.29287703544121 	 0.0961333562341292 	 0.0680029044018 	 0.0700803170374287 	 None 	 23.703101130650147 	 99 	 31.92914785912317 	 0.03949843744077697
SN2005kl 	 Ic 	 9.489202130574874 	 6.572567355353616e+41 	 41.81773504543013 	 0.019236778280004935 	 0.0154917515287 	 0.02102422530696793 	 None 	 25.283449288832124 	 99 	 34.28920213057482 	 0.07724909245110378
SN2005mf 	 Ic 	 5.6472406209777954 	 1.5444621139106128e+42 	 42.18877725940253 	 0.033198840538701826 	 0.0290563376587 	 None 	 None 	 19.398383180753882 	 99 	 20.78174062098224 	 -1.1345671300244664
SN2006aj 	 Ic_GRB 	 10.17545014521454 	 5.024432121198388e+42 	 42.701086983392685 	 0.15479480927873715 	 0.122958535081 	 None 	 None 	 None 	 99 	 12.375450145214542 	 -518.7195860469274
SN2006ba 	 IIb 	 9.212956784717601 	 1.3773411926310332e+42 	 42.13904153627885 	 0.03947523336176065 	 0.0276597993597 	 None 	 None 	 20.35570501181134 	 99 	 37.91295678471463 	 -0.10227925029138163
SN2006ep 	 Ib 	 13.71703436196992 	 1.032082779159479e+42 	 42.01371453168113 	 0.040613810935355495 	 0.0302660573384 	 None 	 None 	 None 	 99 	 26.377034361970516 	 -0.05668235119854482
SN2006fo 	 Ib 	 14.890660391226014 	 2.893081502878004e+42 	 42.46136066861224 	 0.12253519592776801 	 0.0896648414822 	 None 	 None 	 None 	 99 	 36.13066039122539 	 -0.106045160999102
SN2006lc 	 Ib 	 12.719543960662204 	 1.711332500446777e+42 	 42.233334398249504 	 0.06307408917772665 	 0.0477948563976 	 None 	 None 	 None 	 99 	 29.57954396066423 	 -11.265302960575818
SN2006T 	 IIb 	 16.174311882373416 	 1.619166416715091e+42 	 42.209291487509894 	 0.07400080075028913 	 0.0431435755154 	 0.04229009254710485 	 None 	 18.46093791840095 	 99 	 35.534311882373956 	 1.593291948845943
SN2007C 	 Ib 	 9.034340277088077 	 1.0937133628859134e+42 	 42.03890351831565 	 0.03092065564146509 	 0.0251341671972 	 0.026431548261338658 	 None 	 16.589944069808666 	 99 	 51.65434027708622 	 0.04703412706252852
SN2007gr 	 Ic 	 11.71362154337602 	 1.2971261722478031e+42 	 42.11298222222586 	 0.04462935135790201 	 0.0344284866885 	 0.029008836764054382 	 None 	 18.618241795366217 	 99 	 26.222621543374167 	 0.8670286046891241
SN2007kj 	 Ib 	 7.170854072913148 	 1.0345787098029098e+42 	 42.014763536986024 	 0.02524092425522144 	 0.0213500344237 	 0.02734703377692521 	 None 	 14.929372200705973 	 99 	 24.760854072911087 	 -1.7715580277055665
SN2007uy 	 Ib 	 17.018271236963287 	 3.7936637207849815e+42 	 42.57905883138129 	 0.1818269102914239 	 0.129242516557 	 0.10033709203368558 	 None 	 18.958401026520136 	 99 	 30.558271236959754 	 -0.7444431666314699
SN2007Y 	 Ib 	 19.412982908276177 	 4.806169416256304e+41 	 41.681799075508344 	 0.026089073040411886 	 0.0180615502734 	 None 	 10.482606353679781 	 18.802258930707048 	 29.28486528438683 	 30.982982908272987 	 0.2337046368776352
SN2008aq 	 IIb 	 8.43840761449201 	 6.2447896062754395e+41 	 41.79551781110522 	 0.01685772844782988 	 0.0121185429062 	 0.0172895952480944 	 None 	 21.869145387891077 	 99 	 29.588407614493434 	 -0.03929201705277219
SN2008ax 	 IIb 	 21.865974648167978 	 7.677609280521095e+41 	 41.885226006761414 	 0.0466191809543303 	 0.024951674976 	 0.022755176846416036 	 None 	 18.938583104827515 	 99 	 28.46597464816795 	 -0.3235183377647832
