###############BVRIJHK#######################
# SN # tpeak 	 Lpeak [erg/s] 	 log(Lpeak) 	 M_ni 	 M_ni_Khatami 	 t_1/2(<tp) 	 t_1/2(>tp) 	 FWHM 	 t_inflection 	 L_dot(inflection)
SN2002ap 	 12.786709239673293 	 1.3334595131903054e+42 	 42.12497983407541 	 0.04936837002900156 	 0.041832046007 	 None 	 18.93182784920456 	 99 	 22.48670923967326 	 0.031154786939158182
SN2005hg 	 21.411655239960787 	 1.7084366801213974e+42 	 42.23259888715382 	 0.1017214070108934 	 0.0791640696189 	 None 	 23.07772571265729 	 99 	 41.01165523996072 	 0.01809520148554622
SN2005mf 	 10.97273612463486 	 1.8752076576068348e+42 	 42.27304936782861 	 0.0612242513337611 	 0.0531165016108 	 None 	 None 	 99 	 20.472736124634828 	 -0.6788801107032727
SN2007gr 	 21.427573125686273 	 1.0662582323363845e+42 	 42.02786239727707 	 0.06352991134670914 	 0.0494365578756 	 None 	 14.539946607540244 	 99 	 25.627573125686332 	 -0.0525535064560545
SN2007uy 	 18.95827123695974 	 3.659696385353711e+42 	 42.56344505707885 	 0.1942443418689434 	 0.154014476957 	 None 	 18.896476051708305 	 99 	 26.758271236959708 	 -1.2518233241043397
SN2008D 	 19.81521126760687 	 1.5921129670807422e+42 	 42.20197387950669 	 0.08811886843140201 	 0.069377503155 	 12.916175540625 	 18.999921135473684 	 31.916096676098682 	 27.415211267606843 	 -0.8176124031067378
SN2008ax 	 21.06597464816798 	 1.4149601581172175e+42 	 42.15074421134197 	 0.08297062843062689 	 0.0647225663267 	 None 	 19.30161378674667 	 99 	 39.065974648167916 	 0.2720470093342531
SN2009iz 	 25.282840236686347 	 1.2603209288612529e+42 	 42.10048114820202 	 0.0873575493620873 	 0.0666455917922 	 None 	 30.58060200745134 	 99 	 37.9828402366863 	 0.006449744427428072
SN2009jf 	 22.712253199720948 	 2.967664057054675e+42 	 42.47241473676029 	 0.18666434839610246 	 0.144119042575 	 None 	 24.692129047534586 	 99 	 35.612253199720904 	 -0.642629964758834
SN2011dh 	 21.175049900199568 	 1.305023870054936e+42 	 42.115618455381835 	 0.0768963072585232 	 0.059939337992 	 11.246207441967954 	 19.338141345785672 	 30.584348787753626 	 29.17504990019954 	 0.1588960943144091
SN2011hs 	 17.66578502535545 	 8.364214325074862e+41 	 41.92242515267323 	 0.04152407741695417 	 0.0333121525098 	 None 	 15.403199013114271 	 99 	 37.96578502535537 	 -0.021848491740528164
