56416.022	21.3335949755	0.02
56419.023	22.050305623	0.04
56420.945	22.1071350974	0.04
56422.948	22.4836195616	0.06
56423.948	22.6021836753	0.12
56425.944	22.8943078831	0.06
56427.048	22.7289452212	0.04
56428.02	22.9235193852	0.08
56432.974	23.1443158994	0.22
56437.957	24.8583936951	0.19
56439.943	25.141377662	0.07
56440.947	22.2	0.04
56441.937	22.2	0.07
56443.949	22.2	0.14
56444.949	22.2	0.06
56446.949	22.2	0.06
56447.955	22.2	0.08
56448.949	22.2	0.09
56449.939	27.2843069623	0.08
56453.939	22.2	0.09
56456.926	22.2	0.23
56458.949	22.2	0.21
56459.971	22.2	0.18
56460.97	27.2843069623	0.22
