2453456.90	15.185	0.011	15.142	0.013	---	---
2453456.90	15.206	0.011	15.148	0.016	---	---
2453462.84	15.111	0.011	14.979	0.012	14.874	0.013
2453462.84	15.082	0.011	15.002	0.012	14.884	0.013
2453483.85	15.643	0.014	15.564	0.014	15.274	0.025
2453483.85	15.609	0.012	15.529	0.013	15.230	0.026
