2454157.85	16.226	0.072	16.224	0.098	15.309	0.159
2454157.86	16.148	0.064	16.245	0.110	15.577	0.149
2454170.79	16.428	0.064	16.646	0.139	15.930	0.162
2454170.80	16.444	0.067	16.584	0.142	15.903	0.147
2454224.60	17.770	0.087	17.638	0.120	16.739	0.127
2454224.60	17.595	0.095	17.771	0.109	16.959	0.148
