2454158.53	15.450	0.007	15.408	0.019	15.259	0.035
2454159.53	15.328	0.009	15.254	0.053	15.168	0.037
2454169.52	15.057	0.009	14.873	0.013	14.739	0.076
2454170.51	15.091	0.009	14.846	0.013	14.736	0.076
2454171.51	15.120	0.009	14.924	0.012	14.745	0.067
2454172.51	15.157	0.009	14.936	0.012	14.765	0.067
