2454543.91	15.649	0.018	15.450	0.021	15.218	0.054
2454543.91	15.659	0.018	15.452	0.021	15.243	0.054
2454554.88	15.902	0.018	15.864	0.021	15.499	0.054
2454554.89	15.924	0.018	15.871	0.021	15.504	0.070
2454599.72	16.927	0.016	17.408	0.020	16.865	0.049
2454599.72	16.918	0.016	17.434	0.021	16.834	0.049
