54117.44911	17.706	0.025
54126.41360	17.865	0.026
54129.46968	17.962	0.033
54134.39975	18.173	0.047
54139.34913	18.362	0.074
54140.36822	18.300	0.042
54140.42019	18.342	0.051
54141.30312	18.308	0.035
54148.31868	18.599	0.040
54150.39721	18.714	0.036
54152.36448	18.784	0.041
54153.31259	18.846	0.050
54153.34920	18.825	0.066
54155.39493	18.765	0.042
54158.33230	18.959	0.065
54160.31490	19.029	0.112
54161.33540	19.086	0.096
54168.39008	18.964	0.158
54169.34185	19.157	0.152
54170.23160	19.040	0.144
54188.19767	19.131	0.155
