54477.346	17.989	0.014
54478.391	17.982	0.012
54480.3476	17.790	0.011
54481.3819	17.611	0.020
54482.3688	17.464	0.010
54485.3558	17.152	0.022
54486.5211	17.041	0.018
54489.365	16.882	0.018
54490.3322	16.849	0.012
54506.5537	17.199	0.015
54508.5506	17.298	0.008
54511.3729	17.431	0.016
54513.3439	17.543	0.011
54514.4601	17.582	0.023
54518.2952	17.765	0.013
54520.2547	17.819	0.018
54524.4555	17.980	0.013
54526.37	100.0	0.000
54527.4301	18.025	0.011
54529.5284	18.078	0.011
54534.3279	18.189	0.010
54537.4234	18.283	0.010
54540.4049	18.361	0.014
54545.4548	18.444	0.025
54547.37	100.0	0.000
54551.3767	18.624	0.013
54556.433	18.693	0.027
54559.3897	18.803	0.028
54563.3815	18.867	0.018
54569.3414	18.969	0.022
54571.37	100.0	0.000
54572.37	100.0	0.000
54573.2855	19.083	0.035
54574.37	100.0	0.000
54577.2986	19.146	0.022
54579.306	19.160	0.032
