53776.33738	15.779	0.024
53777.30028	15.657	0.018
53779.31954	15.572	0.020
53786.33034	15.607	0.015
53787.33256	15.659	0.015
53788.31030	15.728	0.014
53794.27952	16.112	0.013
53797.27004	16.302	0.023
53798.28821	16.306	0.015
53800.26348	16.444	0.016
53803.29277	16.601	0.019
53807.25106	16.860	0.027
53808.24027	16.848	0.026
53811.24843	16.920	0.023
53815.22898	17.008	0.021
53817.23300	17.077	0.022
53818.22640	17.063	0.030
53827.19279	17.248	0.019
53828.17152	17.281	0.030
53831.15749	17.360	0.027
53832.20190	17.321	0.019
53833.14317	17.382	0.025
53837.17692	17.454	0.024
53840.19232	17.546	0.041
53841.14872	17.494	0.025
53843.15449	17.562	0.022
53845.14847	17.583	0.025
