5.377329999999981374e+04	16.041	3.599999999999999728e-02
5.377331000000005588e+04	16.061	3.400000000000000244e-02
5.378420999999996275e+04	15.455	2.100000000000000130e-02
5.378422000000020489e+04	15.445	3.200000000000000067e-02
5.378622000000020489e+04	15.484	2.199999999999999872e-02
5.378622000000020489e+04	15.448	3.599999999999999728e-02
5.378720000000018626e+04	15.433	2.699999999999999969e-02
5.378720999999996275e+04	15.429	2.999999999999999889e-02
5.383210000000009313e+04	16.884	2.400000000000000050e-02
5.383210999999986961e+04	16.936	2.500000000000000139e-02
5.384310000000009313e+04	17.278	2.199999999999999872e-02
5.384310999999986961e+04	17.2	5.700000000000000205e-02
5.384606999999983236e+04	17.385	2.500000000000000139e-02
5.384608000000007451e+04	17.387	2.500000000000000139e-02
