## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2005aw 	 0.009498 	 0.054 	 41.5 	 53445.67 
###############BBgVriYHJJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
18.7300000000032 	 8.466168106800644e+41 	 41.92768688770651 	 0.0444225601617305
19.720000000001164 	 7.825456937845282e+41 	 41.893509705936175 	 0.04311460287396474
20.7300000000032 	 7.247830508842497e+41 	 41.86020802877263 	 0.041861812368995575
21.75 	 6.665989920381022e+41 	 41.82386465262991 	 0.04027612723392102
28.75 	 2.8198492958133935e+41 	 41.450225898480504 	 0.021813448838529943
29.75 	 2.381367356052904e+41 	 41.37682639599306 	 0.01893930941053647
30.74000000000524 	 1.944148417182901e+41 	 41.288729416096 	 0.015867797985527246
31.760000000002037 	 1.5203425194039522e+41 	 41.18194144158249 	 0.012725362534443674
32.75 	 1.1111588071152811e+41 	 41.04577613286083 	 0.009517861760765712
37.669999999998254 	 -4.590133768821349e+40 	 nan 	 -0.004338037913484359
#t_peak = 18.7300000000032
#L_peak = 8.466168106800644e+41
#M_ni = 0.0444225601617305
