## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2006ir 	 0.02 	 0.04 	 82.2 	 53988.26 
###############BgVVriYJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
36.82000000007247 	 1.3693639990454471e+42 	 42.13651890596052 	 0.1274529988049648
39.840000000091095 	 1.2539502313360546e+42 	 42.09828029990375 	 0.12289936277437404
55.80000000005384 	 8.425455618036981e+41 	 41.92559339524654 	 0.10075078228986267
57.7899999998117 	 8.180671130174032e+41 	 41.91278893401058 	 0.0998347897197234
#t_peak = 36.82000000007247
#L_peak = 1.3693639990454471e+42
#M_ni = 0.1274529988049648
