## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2005Q 	 0.02243 	 0.023 	 90.8 	 53385.7 
###############BgVri#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
15.369999999835272 	 1.374834683237855e+42 	 42.13825047963977 	 0.0599405948992163
16.3899999998539 	 1.4220351728324418e+42 	 42.152910338431816 	 0.06579825838966812
17.3899999998539 	 1.4802359412323506e+42 	 42.17033094499524 	 0.07240358240685837
18.369999999835272 	 1.5144478401775274e+42 	 42.18025432018246 	 0.07801625595344244
22.349999999816646 	 1.582455243825067e+42 	 42.19933143582388 	 0.09806532217658484
23.349999999816646 	 1.563238465962864e+42 	 42.194025233011004 	 0.1008621917589681
25.349999999816646 	 1.4559945692651954e+42 	 42.16315975509889 	 0.101157532444814
26.340000000040163 	 1.390920841959217e+42 	 42.14330241476665 	 0.09993232802087194
28.340000000040163 	 1.2504819485108559e+42 	 42.09707742679926 	 0.09559438060595549
29.340000000040163 	 1.1926498778712656e+42 	 42.07651296804116 	 0.09379926811723002
31.349999999816646 	 1.0564570587859963e+42 	 42.02385184922431 	 0.0875505047229997
33.34000000004016 	 9.546682448365605e+41 	 41.979852476852514 	 0.08285893356932088
44.349999999816646 	 5.752682324229803e+41 	 41.7598703919912 	 0.060224363638491304
#t_peak = 22.349999999816646
#L_peak = 1.582455243825067e+42
#M_ni = 0.09806532217658484
