## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2007Y 	 0.0046 	 0.112 	 18.11 	 54145.0 
###############BVriJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
9.02 	 2.46408307352e+41 	 41.3916553454 	 0.00695860628158
10.03 	 2.86418398233e+41 	 41.4570009117 	 0.00872959383813
13.03 	 4.09710804836e+41 	 41.6124774173 	 0.015416063441
14.03 	 4.47346906541e+41 	 41.6506444385 	 0.017959020597
15.03 	 4.82246200447e+41 	 41.6832688146 	 0.0205992542828
16.02 	 5.05667930089e+41 	 41.7038654112 	 0.0229056260373
18.02 	 5.58290683081e+41 	 41.7468603803 	 0.0282412169525
20.02 	 5.87489325779e+41 	 41.7689999802 	 0.0328337303543
21.03 	 5.84128575494e+41 	 41.7665084524 	 0.0341972310863
24.02 	 5.23980761086e+41 	 41.7193153414 	 0.03468996496
25.02 	 5.02549834675e+41 	 41.7011791345 	 0.0345120537804
26.01 	 4.70760053613e+41 	 41.6727996036 	 0.0334535581525
29.01 	 4.02256795682e+41 	 41.6045033898 	 0.0313472927876
34.0 	 3.27776776808e+41 	 41.5155781803 	 0.0288571573531
40.01 	 2.62877293058e+41 	 41.419753074 	 0.0258343341812
45.0 	 2.29141062659e+41 	 41.3601029228 	 0.024196875136
48.99 	 2.07222484771e+41 	 41.316436877 	 0.0229937914192
#t_peak = 20.02
#L_peak = 5.87489325779e+41
#M_ni = 0.0328337303543
