53984.46326	17.489	0.026
53987.35007	17.455	0.026
53989.39547	17.463	0.030
53990.28575	17.485	0.021
53991.38054	17.517	0.024
53992.19811	17.603	0.029
53994.27407	17.645	0.024
54000.32700	17.879	0.026
54002.34488	17.959	0.033
54006.39381	18.113	0.035
54007.18396	18.092	0.036
54009.25375	18.211	0.038
54011.16290	18.321	0.037
54012.17524	18.317	0.042
54019.21107	18.546	0.044
54021.19148	18.569	0.044
54030.25059	18.714	0.050
54052.16170	19.052	0.065
54054.13984	19.118	0.051
54056.22925	19.240	0.074
54066.13989	19.523	0.083
54067.08796	19.548	0.196
54069.16310	19.635	0.159
54076.11192	19.614	0.096
54080.08796	19.751	0.101
54081.08417	19.558	0.088
54082.12120	19.902	0.131
54086.13619	19.644	0.106
54095.08001	20.126	0.141
