#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
          he6p5A_1e4_trimmed_mixed1000_3    2.66  1.0730e+41  8.2148e+40  -13.784  -13.445  -14.194  -14.228  -14.307  -14.442  -14.555  -14.649
          he6p5A_1e4_trimmed_mixed1000_4    2.93  1.0349e+41  7.7416e+40  -13.281  -13.277  -14.214  -14.322  -14.348  -14.519  -14.622  -14.730
          he6p5A_1e4_trimmed_mixed1000_5    3.22  1.0597e+41  7.8506e+40  -12.950  -13.237  -14.263  -14.407  -14.423  -14.598  -14.690  -14.807
          he6p5A_1e4_trimmed_mixed1000_6    3.54  1.0912e+41  8.0297e+40  -12.723  -13.224  -14.293  -14.466  -14.499  -14.660  -14.753  -14.869
          he6p5A_1e4_trimmed_mixed1000_7    3.89  1.1105e+41  8.1111e+40  -12.538  -13.191  -14.302  -14.500  -14.560  -14.702  -14.812  -14.913
          he6p5A_1e4_trimmed_mixed1000_8    4.28  1.1173e+41  8.0788e+40  -12.350  -13.130  -14.293  -14.519  -14.604  -14.736  -14.873  -14.945
        he6p5A_1e4_trimmed_mixed1000_9nt    4.71  1.0982e+41  7.6715e+40  -11.964  -12.919  -14.212  -14.538  -14.600  -14.815  -14.933  -14.996
       he6p5A_1e4_trimmed_mixed1000_10nt    5.18  1.1218e+41  7.7073e+40  -11.643  -12.837  -14.213  -14.576  -14.643  -14.886  -15.010  -15.074
       he6p5A_1e4_trimmed_mixed1000_11nt    5.70  1.1992e+41  8.1684e+40  -11.439  -12.853  -14.273  -14.656  -14.730  -14.981  -15.111  -15.175
       he6p5A_1e4_trimmed_mixed1000_12nt    6.27  1.3169e+41  8.9381e+40  -11.374  -12.934  -14.367  -14.760  -14.840  -15.092  -15.226  -15.289
       he6p5A_1e4_trimmed_mixed1000_13nt    6.90  1.4749e+41  1.0011e+41  -11.427  -13.060  -14.487  -14.883  -14.968  -15.214  -15.352  -15.413
       he6p5A_1e4_trimmed_mixed1000_14nt    7.59  1.6794e+41  1.1430e+41  -11.567  -13.221  -14.631  -15.022  -15.110  -15.348  -15.489  -15.548
       he6p5A_1e4_trimmed_mixed1000_15nt    8.35  1.9417e+41  1.3284e+41  -11.770  -13.411  -14.794  -15.177  -15.267  -15.492  -15.636  -15.693
       he6p5A_1e4_trimmed_mixed1000_16nt    9.19  2.2754e+41  1.5680e+41  -12.022  -13.625  -14.975  -15.346  -15.436  -15.644  -15.792  -15.847
       he6p5A_1e4_trimmed_mixed1000_17nt   10.11  2.6864e+41  1.8672e+41  -12.305  -13.856  -15.167  -15.523  -15.611  -15.800  -15.950  -16.005
       he6p5A_1e4_trimmed_mixed1000_18nt   11.12  3.1809e+41  2.2315e+41  -12.604  -14.095  -15.362  -15.700  -15.788  -15.956  -16.110  -16.165
       he6p5A_1e4_trimmed_mixed1000_19nt   12.23  3.7706e+41  2.6699e+41  -12.911  -14.337  -15.558  -15.878  -15.964  -16.112  -16.270  -16.323
       he6p5A_1e4_trimmed_mixed1000_20nt   13.45  4.4434e+41  3.1761e+41  -13.211  -14.574  -15.747  -16.047  -16.133  -16.259  -16.424  -16.476
       he6p5A_1e4_trimmed_mixed1000_21nt   14.80  5.2025e+41  3.7507e+41  -13.498  -14.800  -15.927  -16.207  -16.296  -16.399  -16.574  -16.623
