# Model texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
                                  r5e1_2    1.20  2.2089e+41  2.1900e+41  -15.221  -14.324  -14.350  -14.421  -14.471  -14.397  -14.424  -14.500
                                  r5e1_3    1.32  1.8029e+41  1.7829e+41  -14.935  -14.210  -14.343  -14.403  -14.468  -14.443  -14.480  -14.567
                                r5e1_4nt    1.45  1.5083e+41  1.4864e+41  -14.517  -14.007  -14.403  -14.449  -14.478  -14.529  -14.567  -14.668
                                  r5e1_4    1.45  1.5186e+41  1.4968e+41  -14.530  -14.019  -14.399  -14.450  -14.480  -14.527  -14.568  -14.665
                                  r5e1_5    1.60  1.4040e+41  1.3799e+41  -14.147  -13.906  -14.462  -14.520  -14.486  -14.619  -14.662  -14.773
                                  r5e1_6    1.76  1.4124e+41  1.3859e+41  -13.910  -13.949  -14.502  -14.583  -14.502  -14.706  -14.749  -14.870
                                  r5e1_7    1.94  1.4519e+41  1.4229e+41  -13.802  -13.976  -14.531  -14.643  -14.532  -14.793  -14.832  -14.966
                                  r5e1_8    2.13  1.4967e+41  1.4653e+41  -13.727  -13.981  -14.559  -14.702  -14.597  -14.873  -14.907  -15.056
                                  r5e1_9    2.34  1.5440e+41  1.5102e+41  -13.652  -13.974  -14.588  -14.763  -14.674  -14.950  -14.978  -15.143
                                 r5e1_10    2.57  1.5952e+41  1.5590e+41  -13.576  -13.963  -14.622  -14.825  -14.751  -15.022  -15.046  -15.228
                                 r5e1_11    2.83  1.6594e+41  1.6207e+41  -13.505  -13.955  -14.665  -14.895  -14.833  -15.095  -15.116  -15.313
                                 r5e1_12    3.11  1.7460e+41  1.7046e+41  -13.451  -13.963  -14.723  -14.975  -14.921  -15.172  -15.188  -15.398
                                 r5e1_13    3.42  1.8668e+41  1.8222e+41  -13.425  -13.995  -14.801  -15.071  -15.021  -15.256  -15.263  -15.486
                                 r5e1_14    3.76  1.9990e+41  1.9512e+41  -13.410  -14.035  -14.883  -15.162  -15.121  -15.335  -15.331  -15.567
                                 r5e1_15    4.14  2.0799e+41  2.0295e+41  -13.350  -14.031  -14.926  -15.218  -15.202  -15.384  -15.382  -15.633
                                 r5e1_16    4.55  2.0591e+41  2.0075e+41  -13.206  -13.947  -14.901  -15.220  -15.244  -15.393  -15.411  -15.662
                                 r5e1_17    5.00  1.9713e+41  1.9189e+41  -12.991  -13.806  -14.830  -15.190  -15.246  -15.392  -15.423  -15.666
                                 r5e1_18    5.50  1.8956e+41  1.8415e+41  -12.755  -13.662  -14.763  -15.168  -15.241  -15.405  -15.443  -15.681
                                 r5e1_19    6.05  1.8791e+41  1.8225e+41  -12.557  -13.567  -14.737  -15.174  -15.256  -15.439  -15.485  -15.717
                                 r5e1_20    6.66  1.9406e+41  1.8802e+41  -12.430  -13.543  -14.763  -15.218  -15.306  -15.496  -15.553  -15.779
                                 r5e1_21    7.33  2.1020e+41  2.0360e+41  -12.404  -13.601  -14.851  -15.311  -15.400  -15.588  -15.653  -15.870
                                 r5e1_22    8.06  2.3884e+41  2.3144e+41  -12.497  -13.747  -15.003  -15.452  -15.539  -15.712  -15.783  -15.990
                                 r5e1_23    8.87  2.8327e+41  2.7480e+41  -12.711  -13.977  -15.212  -15.635  -15.716  -15.866  -15.938  -16.136
                                 r5e1_24    9.76  3.4478e+41  3.3496e+41  -13.019  -14.264  -15.455  -15.839  -15.913  -16.034  -16.104  -16.296
                                 r5e1_25   10.74  4.2455e+41  4.1312e+41  -13.389  -14.582  -15.711  -16.050  -16.115  -16.204  -16.272  -16.459
                                 r5e1_26   11.81  5.2198e+41  5.0876e+41  -13.788  -14.905  -15.962  -16.253  -16.308  -16.366  -16.432  -16.616
                                 r5e1_27   13.00  6.3860e+41  6.2342e+41  -14.201  -15.227  -16.203  -16.445  -16.488  -16.521  -16.584  -16.764
                                 r5e1_28   14.30  7.7124e+41  7.5401e+41  -14.601  -15.530  -16.423  -16.620  -16.652  -16.664  -16.722  -16.900
                                 r5e1_29   15.73  9.1844e+41  8.9908e+41  -14.970  -15.807  -16.621  -16.778  -16.802  -16.798  -16.853  -17.028
                                 r5e1_30   17.30  1.0750e+42  1.0535e+42  -15.291  -16.048  -16.795  -16.918  -16.939  -16.925  -16.981  -17.150
                                 r5e1_31   19.00  1.2289e+42  1.2051e+42  -15.546  -16.240  -16.938  -17.037  -17.062  -17.042  -17.105  -17.267
                                 r5e1_32   20.90  1.3657e+42  1.3395e+42  -15.723  -16.373  -17.046  -17.134  -17.169  -17.146  -17.228  -17.380
                                 r5e1_33   23.00  1.4592e+42  1.4307e+42  -15.801  -16.429  -17.109  -17.199  -17.253  -17.228  -17.340  -17.477
                                 r5e1_34   25.30  1.4847e+42  1.4543e+42  -15.762  -16.391  -17.110  -17.224  -17.308  -17.284  -17.439  -17.549
                                 r5e1_35   27.83  1.4274e+42  1.3957e+42  -15.597  -16.249  -17.037  -17.191  -17.322  -17.314  -17.507  -17.575
                                 r5e1_36   30.61  1.2876e+42  1.2558e+42  -15.312  -16.011  -16.879  -17.082  -17.269  -17.305  -17.509  -17.547
