#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
       he4p96A_final_trimmed_mixed1000_1    2.23  4.7655e+40  3.2332e+40  -12.408  -12.393  -13.219  -13.356  -13.291  -13.822  -14.006  -14.184
       he4p96A_final_trimmed_mixed1000_2    2.45  4.8711e+40  3.2510e+40  -11.940  -12.268  -13.276  -13.508  -13.336  -13.919  -14.122  -14.278
       he4p96A_final_trimmed_mixed1000_3    2.70  5.1045e+40  3.3661e+40  -11.480  -12.204  -13.327  -13.621  -13.460  -14.022  -14.228  -14.382
       he4p96A_final_trimmed_mixed1000_4    2.97  5.2822e+40  3.4502e+40  -11.050  -12.161  -13.351  -13.684  -13.571  -14.094  -14.305  -14.463
       he4p96A_final_trimmed_mixed1000_5    3.27  5.4508e+40  3.5192e+40  -10.657  -12.112  -13.366  -13.735  -13.663  -14.159  -14.378  -14.538
       he4p96A_final_trimmed_mixed1000_6    3.60  5.6421e+40  3.5984e+40  -10.307  -12.066  -13.381  -13.784  -13.745  -14.226  -14.451  -14.610
       he4p96A_final_trimmed_mixed1000_7    3.96  5.8991e+40  3.7194e+40  -10.009  -12.035  -13.405  -13.842  -13.824  -14.300  -14.532  -14.691
       he4p96A_final_trimmed_mixed1000_8    4.36  6.2445e+40  3.9017e+40   -9.777  -12.029  -13.446  -13.910  -13.909  -14.380  -14.615  -14.774
       he4p96A_final_trimmed_mixed1000_9    4.80  6.7095e+40  4.1756e+40   -9.637  -12.056  -13.513  -13.995  -14.004  -14.468  -14.703  -14.858
    he4p96A_final_trimmed_mixed1000_10nt    5.28  7.2748e+40  4.5147e+40   -9.515  -12.103  -13.578  -14.089  -14.108  -14.575  -14.800  -14.946
    he4p96A_final_trimmed_mixed1000_11nt    5.81  8.0990e+40  5.0366e+40   -9.529  -12.196  -13.695  -14.213  -14.234  -14.692  -14.914  -15.054
    he4p96A_final_trimmed_mixed1000_12nt    6.39  9.2710e+40  5.8061e+40   -9.677  -12.354  -13.857  -14.363  -14.386  -14.830  -15.048  -15.183
    he4p96A_final_trimmed_mixed1000_13nt    7.03  1.0883e+41  6.8942e+40   -9.968  -12.573  -14.057  -14.536  -14.560  -14.984  -15.198  -15.330
    he4p96A_final_trimmed_mixed1000_14nt    7.73  1.3026e+41  8.3744e+40  -10.377  -12.841  -14.285  -14.728  -14.751  -15.150  -15.361  -15.490
    he4p96A_final_trimmed_mixed1000_15nt    8.50  1.5827e+41  1.0348e+41  -10.854  -13.143  -14.530  -14.933  -14.956  -15.325  -15.533  -15.660
    he4p96A_final_trimmed_mixed1000_16nt    9.35  1.9412e+41  1.2918e+41  -11.349  -13.464  -14.784  -15.147  -15.168  -15.506  -15.710  -15.835
    he4p96A_final_trimmed_mixed1000_17nt   10.29  2.3902e+41  1.6185e+41  -11.835  -13.788  -15.037  -15.365  -15.383  -15.690  -15.889  -16.012
    he4p96A_final_trimmed_mixed1000_18nt   11.32  2.9345e+41  2.0195e+41  -12.294  -14.103  -15.282  -15.578  -15.593  -15.871  -16.066  -16.184
    he4p96A_final_trimmed_mixed1000_19nt   12.45  3.5822e+41  2.5024e+41  -12.725  -14.403  -15.517  -15.785  -15.796  -16.047  -16.237  -16.351
    he4p96A_final_trimmed_mixed1000_20nt   13.70  4.3472e+41  3.0788e+41  -13.129  -14.689  -15.742  -15.985  -15.992  -16.219  -16.404  -16.512
    he4p96A_final_trimmed_mixed1000_21nt   15.07  5.2333e+41  3.7530e+41  -13.503  -14.959  -15.955  -16.175  -16.180  -16.385  -16.566  -16.665
    he4p96A_final_trimmed_mixed1000_22nt   16.58  6.2534e+41  4.5357e+41  -13.846  -15.214  -16.158  -16.356  -16.361  -16.544  -16.724  -16.812
    he4p96A_final_trimmed_mixed1000_23nt   18.24  7.4207e+41  5.4381e+41  -14.164  -15.454  -16.352  -16.529  -16.536  -16.699  -16.879  -16.956
    he4p96A_final_trimmed_mixed1000_24nt   20.06  8.7394e+41  6.4640e+41  -14.455  -15.680  -16.535  -16.694  -16.705  -16.847  -17.030  -17.097
    he4p96A_final_trimmed_mixed1000_25nt   22.07  1.0219e+42  7.6212e+41  -14.720  -15.891  -16.709  -16.852  -16.869  -16.989  -17.177  -17.233
    he4p96A_final_trimmed_mixed1000_26nt   24.28  1.1813e+42  8.8700e+41  -14.952  -16.081  -16.868  -16.999  -17.024  -17.122  -17.318  -17.362
    he4p96A_final_trimmed_mixed1000_27nt   26.71  1.3420e+42  1.0123e+42  -15.144  -16.238  -17.005  -17.130  -17.169  -17.241  -17.449  -17.481
    he4p96A_final_trimmed_mixed1000_28nt   29.38  1.4665e+42  1.1026e+42  -15.216  -16.301  -17.088  -17.234  -17.297  -17.338  -17.552  -17.575
    he4p96A_final_trimmed_mixed1000_29nt   32.32  1.5635e+42  1.1712e+42  -15.240  -16.338  -17.146  -17.309  -17.398  -17.413  -17.643  -17.649
    he4p96A_final_trimmed_mixed1000_30nt   35.55  1.5996e+42  1.1894e+42  -15.191  -16.311  -17.154  -17.340  -17.461  -17.456  -17.703  -17.686
    he4p96A_final_trimmed_mixed1000_31nt   39.10  1.5536e+42  1.1406e+42  -15.045  -16.196  -17.098  -17.318  -17.476  -17.464  -17.726  -17.675
    he4p96A_final_trimmed_mixed1000_32nt   43.01  1.4318e+42  1.0337e+42  -14.822  -16.007  -16.973  -17.232  -17.443  -17.422  -17.707  -17.609
    he4p96A_final_trimmed_mixed1000_33nt   47.31  1.2547e+42  8.8901e+41  -14.539  -15.756  -16.784  -17.083  -17.361  -17.316  -17.644  -17.489
    he4p96A_final_trimmed_mixed1000_34nt   52.04  1.0563e+42  7.3651e+41  -14.229  -15.460  -16.541  -16.889  -17.243  -17.158  -17.530  -17.321
    he4p96A_final_trimmed_mixed1000_35nt   57.24  9.0119e+41  6.2502e+41  -13.996  -15.242  -16.326  -16.697  -17.127  -17.005  -17.411  -17.156
    he4p96A_final_trimmed_mixed1000_36nt   62.96  7.8638e+41  5.5142e+41  -13.883  -15.115  -16.158  -16.524  -17.035  -16.847  -17.276  -16.958
    he4p96A_final_trimmed_mixed1000_37nt   69.26  6.9956e+41  5.0353e+41  -13.865  -15.059  -16.039  -16.370  -16.964  -16.667  -17.106  -16.722
    he4p96A_final_trimmed_mixed1000_38nt   76.19  6.4294e+41  4.7589e+41  -13.841  -15.020  -15.955  -16.259  -16.932  -16.532  -16.964  -16.528
