#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
#            luc365A_trimmed_mixed2000_2    2.41  2.1655e+41  1.7037e+41  -14.436  -14.458  -14.924  -15.015  -14.840  -15.148  -15.148  -15.294
#            luc365A_trimmed_mixed2000_3    2.65  2.1288e+41  1.6403e+41  -14.210  -14.338  -14.929  -15.058  -14.878  -15.220  -15.220  -15.373
#            luc365A_trimmed_mixed2000_4    2.91  2.1772e+41  1.6540e+41  -14.040  -14.279  -14.971  -15.127  -14.965  -15.303  -15.299  -15.458
#            luc365A_trimmed_mixed2000_5    3.20  2.2962e+41  1.7283e+41  -13.936  -14.272  -15.042  -15.214  -15.081  -15.396  -15.390  -15.553
             luc365A_trimmed_mixed2000_6    3.52  2.3816e+41  1.7697e+41  -13.751  -14.186  -15.095  -15.296  -15.184  -15.477  -15.485  -15.639
             luc365A_trimmed_mixed2000_7    3.87  2.5072e+41  1.8459e+41  -13.632  -14.159  -15.153  -15.374  -15.298  -15.565  -15.585  -15.734
             luc365A_trimmed_mixed2000_8    4.26  2.6876e+41  1.9671e+41  -13.577  -14.186  -15.230  -15.459  -15.414  -15.661  -15.693  -15.836
             luc365A_trimmed_mixed2000_9    4.68  2.9046e+41  2.1176e+41  -13.571  -14.243  -15.312  -15.547  -15.525  -15.761  -15.804  -15.941
            luc365A_trimmed_mixed2000_10    5.15  3.1698e+41  2.3043e+41  -13.601  -14.324  -15.404  -15.643  -15.640  -15.867  -15.920  -16.053
            luc365A_trimmed_mixed2000_11    5.67  3.4842e+41  2.5277e+41  -13.657  -14.420  -15.504  -15.746  -15.757  -15.978  -16.040  -16.169
            luc365A_trimmed_mixed2000_12    6.24  3.8517e+41  2.7909e+41  -13.734  -14.528  -15.610  -15.855  -15.877  -16.092  -16.160  -16.290
            luc365A_trimmed_mixed2000_13    6.86  4.2745e+41  3.0955e+41  -13.827  -14.645  -15.721  -15.967  -15.997  -16.207  -16.281  -16.411
            luc365A_trimmed_mixed2000_14    7.55  4.7696e+41  3.4542e+41  -13.934  -14.771  -15.838  -16.085  -16.122  -16.325  -16.404  -16.537
            luc365A_trimmed_mixed2000_15    8.30  5.3316e+41  3.8641e+41  -14.049  -14.903  -15.958  -16.204  -16.248  -16.442  -16.525  -16.662
            luc365A_trimmed_mixed2000_16    9.13  5.9788e+41  4.3394e+41  -14.174  -15.043  -16.082  -16.325  -16.375  -16.559  -16.648  -16.788
            luc365A_trimmed_mixed2000_17   10.04  6.7212e+41  4.8890e+41  -14.305  -15.190  -16.210  -16.449  -16.503  -16.676  -16.770  -16.914
            luc365A_trimmed_mixed2000_18   11.04  7.5901e+41  5.5386e+41  -14.444  -15.346  -16.344  -16.577  -16.635  -16.795  -16.893  -17.042
            luc365A_trimmed_mixed2000_19   12.14  8.6274e+41  6.3239e+41  -14.597  -15.517  -16.486  -16.711  -16.771  -16.916  -17.019  -17.171
            luc365A_trimmed_mixed2000_20   13.35  9.8545e+41  7.2655e+41  -14.764  -15.700  -16.635  -16.850  -16.908  -17.036  -17.146  -17.301
            luc365A_trimmed_mixed2000_21   14.69  1.1262e+42  8.3612e+41  -14.942  -15.890  -16.785  -16.988  -17.043  -17.152  -17.267  -17.427
            luc365A_trimmed_mixed2000_22   16.16  1.2759e+42  9.5407e+41  -15.115  -16.069  -16.925  -17.116  -17.169  -17.254  -17.376  -17.544
            luc365A_trimmed_mixed2000_23   17.78  1.4225e+42  1.0704e+42  -15.268  -16.223  -17.045  -17.227  -17.282  -17.339  -17.470  -17.646
            luc365A_trimmed_mixed2000_24   19.56  1.5486e+42  1.1704e+42  -15.386  -16.338  -17.137  -17.313  -17.375  -17.402  -17.547  -17.729
            luc365A_trimmed_mixed2000_25   21.52  1.6155e+42  1.2176e+42  -15.401  -16.349  -17.174  -17.365  -17.451  -17.440  -17.589  -17.777
            luc365A_trimmed_mixed2000_26   23.67  1.6477e+42  1.2346e+42  -15.347  -16.324  -17.185  -17.391  -17.510  -17.469  -17.636  -17.818
            luc365A_trimmed_mixed2000_27   26.04  1.6469e+42  1.2258e+42  -15.282  -16.274  -17.171  -17.392  -17.546  -17.480  -17.664  -17.841
            luc365A_trimmed_mixed2000_28   28.64  1.5922e+42  1.1764e+42  -15.194  -16.181  -17.114  -17.357  -17.550  -17.450  -17.654  -17.828
            luc365A_trimmed_mixed2000_29   31.50  1.4606e+42  1.0679e+42  -15.068  -16.018  -16.984  -17.260  -17.507  -17.361  -17.602  -17.753
            luc365A_trimmed_mixed2000_30   34.65  1.2701e+42  9.1595e+41  -14.952  -15.825  -16.774  -17.083  -17.404  -17.218  -17.489  -17.604
            luc365A_trimmed_mixed2000_31   38.10  1.0732e+42  7.6337e+41  -14.835  -15.628  -16.538  -16.868  -17.235  -17.083  -17.356  -17.438
            luc365A_trimmed_mixed2000_32   41.90  9.2683e+41  6.5574e+41  -14.759  -15.488  -16.346  -16.665  -17.090  -16.960  -17.204  -17.258
            luc365A_trimmed_mixed2000_33   46.10  7.4097e+41  5.4264e+41  -14.665  -15.323  -16.115  -16.397  -16.912  -16.546  -16.884  -16.954
            luc365A_trimmed_mixed2000_34   50.70  6.3459e+41  4.7627e+41  -14.620  -15.215  -15.956  -16.206  -16.775  -16.319  -16.630  -16.718
            luc365A_trimmed_mixed2000_35   55.80  5.5715e+41  4.2911e+41  -14.591  -15.148  -15.836  -16.048  -16.634  -16.105  -16.411  -16.510
            luc365A_trimmed_mixed2000_36   61.40  4.9609e+41  3.9184e+41  -14.635  -15.085  -15.733  -15.907  -16.495  -15.871  -16.197  -16.311
            luc365A_trimmed_mixed2000_37   67.54  4.3845e+41  3.5440e+41  -14.689  -15.001  -15.616  -15.753  -16.347  -15.606  -15.966  -16.093
            luc365A_trimmed_mixed2000_38   74.29  3.8345e+41  3.1620e+41  -14.663  -14.920  -15.484  -15.585  -16.185  -15.311  -15.713  -15.857
            luc365A_trimmed_mixed2000_39   81.72  3.2967e+41  2.7619e+41  -14.614  -14.816  -15.330  -15.393  -16.002  -14.989  -15.430  -15.592
