#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
#      he4p96A_final_trimmed_mixed2000_1    2.12  5.9251e+40  4.1368e+40  -12.532  -12.617  -13.540  -13.673  -13.539  -14.041  -14.176  -14.302
#      he4p96A_final_trimmed_mixed2000_2    2.33  6.4933e+40  4.4978e+40  -12.257  -12.659  -13.677  -13.851  -13.627  -14.189  -14.354  -14.481
#      he4p96A_final_trimmed_mixed2000_3    2.56  7.3198e+40  5.0754e+40  -12.102  -12.779  -13.818  -14.009  -13.802  -14.332  -14.502  -14.630
#      he4p96A_final_trimmed_mixed2000_4    2.82  8.2896e+40  5.7665e+40  -12.059  -12.921  -13.959  -14.152  -13.982  -14.468  -14.640  -14.767
#      he4p96A_final_trimmed_mixed2000_5    3.10  9.3642e+40  6.5278e+40  -12.104  -13.058  -14.094  -14.286  -14.145  -14.599  -14.773  -14.899
#      he4p96A_final_trimmed_mixed2000_6    3.41  1.0635e+41  7.4239e+40  -12.212  -13.199  -14.232  -14.424  -14.302  -14.738  -14.911  -15.036
       he4p96A_final_trimmed_mixed2000_7    3.75  1.2123e+41  8.4817e+40  -12.358  -13.351  -14.374  -14.562  -14.455  -14.875  -15.051  -15.173
       he4p96A_final_trimmed_mixed2000_8    4.13  1.3897e+41  9.7440e+40  -12.525  -13.510  -14.520  -14.706  -14.610  -15.019  -15.197  -15.314
       he4p96A_final_trimmed_mixed2000_9    4.54  1.5935e+41  1.1201e+41  -12.699  -13.672  -14.668  -14.850  -14.763  -15.162  -15.341  -15.455
    he4p96A_final_trimmed_mixed2000_10nt    5.00  1.8157e+41  1.2790e+41  -12.766  -13.790  -14.798  -15.013  -14.931  -15.318  -15.480  -15.582
    he4p96A_final_trimmed_mixed2000_11nt    5.50  2.0832e+41  1.4700e+41  -12.900  -13.938  -14.946  -15.165  -15.093  -15.468  -15.628  -15.724
    he4p96A_final_trimmed_mixed2000_12nt    6.05  2.4083e+41  1.7051e+41  -13.067  -14.105  -15.106  -15.321  -15.257  -15.620  -15.779  -15.869
    he4p96A_final_trimmed_mixed2000_13nt    6.65  2.7855e+41  1.9789e+41  -13.244  -14.276  -15.265  -15.477  -15.420  -15.771  -15.930  -16.014
    he4p96A_final_trimmed_mixed2000_14nt    7.32  3.2313e+41  2.3049e+41  -13.430  -14.453  -15.428  -15.635  -15.586  -15.922  -16.083  -16.160
    he4p96A_final_trimmed_mixed2000_15nt    8.05  3.7406e+41  2.6794e+41  -13.614  -14.628  -15.589  -15.790  -15.749  -16.069  -16.233  -16.305
    he4p96A_final_trimmed_mixed2000_16nt    8.85  4.3343e+41  3.1188e+41  -13.801  -14.806  -15.752  -15.946  -15.913  -16.214  -16.382  -16.448
    he4p96A_final_trimmed_mixed2000_17nt    9.74  5.0323e+41  3.6383e+41  -13.990  -14.986  -15.917  -16.104  -16.079  -16.360  -16.533  -16.592
    he4p96A_final_trimmed_mixed2000_18nt   10.71  5.8306e+41  4.2376e+41  -14.175  -15.166  -16.081  -16.260  -16.242  -16.503  -16.681  -16.732
    he4p96A_final_trimmed_mixed2000_19nt   11.78  6.7656e+41  4.9451e+41  -14.364  -15.349  -16.247  -16.417  -16.407  -16.645  -16.829  -16.873
    he4p96A_final_trimmed_mixed2000_20nt   12.96  7.8457e+41  5.7675e+41  -14.555  -15.532  -16.412  -16.573  -16.572  -16.784  -16.974  -17.011
    he4p96A_final_trimmed_mixed2000_21nt   14.26  9.0320e+41  6.6763e+41  -14.735  -15.705  -16.569  -16.720  -16.730  -16.914  -17.111  -17.142
    he4p96A_final_trimmed_mixed2000_22nt   15.69  1.0291e+42  7.6439e+41  -14.899  -15.863  -16.713  -16.857  -16.878  -17.033  -17.239  -17.262
    he4p96A_final_trimmed_mixed2000_23nt   17.26  1.1570e+42  8.6254e+41  -15.040  -16.000  -16.842  -16.980  -17.015  -17.142  -17.358  -17.372
    he4p96A_final_trimmed_mixed2000_24nt   18.99  1.2817e+42  9.5768e+41  -15.153  -16.113  -16.953  -17.089  -17.138  -17.240  -17.467  -17.471
    he4p96A_final_trimmed_mixed2000_25nt   20.89  1.4006e+42  1.0466e+42  -15.239  -16.201  -17.046  -17.185  -17.250  -17.331  -17.572  -17.564
    he4p96A_final_trimmed_mixed2000_26nt   22.98  1.5080e+42  1.1255e+42  -15.296  -16.265  -17.123  -17.267  -17.350  -17.411  -17.665  -17.647
    he4p96A_final_trimmed_mixed2000_27nt   25.28  1.6010e+42  1.1916e+42  -15.325  -16.304  -17.181  -17.335  -17.438  -17.481  -17.747  -17.720
    he4p96A_final_trimmed_mixed2000_28nt   27.81  1.6726e+42  1.2397e+42  -15.327  -16.316  -17.218  -17.388  -17.514  -17.538  -17.818  -17.777
    he4p96A_final_trimmed_mixed2000_29nt   30.59  1.7094e+42  1.2587e+42  -15.294  -16.291  -17.225  -17.419  -17.573  -17.579  -17.869  -17.813
    he4p96A_final_trimmed_mixed2000_30nt   33.65  1.6876e+42  1.2303e+42  -15.223  -16.219  -17.186  -17.407  -17.598  -17.593  -17.886  -17.818
    he4p96A_final_trimmed_mixed2000_31nt   37.02  1.5856e+42  1.1411e+42  -15.069  -16.091  -17.087  -17.334  -17.571  -17.562  -17.859  -17.776
    he4p96A_final_trimmed_mixed2000_32nt   40.72  1.4269e+42  1.0103e+42  -14.872  -15.906  -16.931  -17.208  -17.499  -17.493  -17.799  -17.694
    he4p96A_final_trimmed_mixed2000_33nt   44.79  1.2507e+42  8.7359e+41  -14.676  -15.710  -16.745  -17.042  -17.396  -17.384  -17.712  -17.573
    he4p96A_final_trimmed_mixed2000_34nt   49.27  1.0803e+42  7.5111e+41  -14.510  -15.527  -16.549  -16.851  -17.292  -17.239  -17.592  -17.412
    he4p96A_final_trimmed_mixed2000_35nt   54.20  9.0840e+41  6.3590e+41  -14.343  -15.314  -16.316  -16.628  -17.201  -17.040  -17.402  -17.160
    he4p96A_final_trimmed_mixed2000_36nt   59.62  7.8896e+41  5.6607e+41  -14.248  -15.195  -16.159  -16.451  -17.119  -16.848  -17.224  -16.921
    he4p96A_final_trimmed_mixed2000_37nt   65.82  7.0645e+41  5.2335e+41  -14.256  -15.121  -16.048  -16.314  -17.064  -16.671  -17.052  -16.698
    he4p96A_final_trimmed_mixed2000_38nt   72.40  6.3884e+41  4.8783e+41  -14.259  -15.072  -15.961  -16.202  -16.984  -16.503  -16.890  -16.481
    he4p96A_final_trimmed_mixed2000_39nt   79.64  5.7167e+41  4.4934e+41  -14.228  -15.005  -15.857  -16.075  -16.901  -16.322  -16.710  -16.230
    he4p96A_final_trimmed_mixed2000_40nt   87.60  5.1215e+41  4.1425e+41  -14.201  -14.951  -15.759  -15.955  -16.806  -16.129  -16.522  -15.962
    he4p96A_final_trimmed_mixed2000_41nt   96.40  4.5092e+41  3.7396e+41  -14.141  -14.878  -15.639  -15.815  -16.687  -15.927  -16.319  -15.656
    he4p96A_final_trimmed_mixed2000_42nt  106.00  3.9029e+41  3.2992e+41  -14.060  -14.781  -15.494  -15.655  -16.545  -15.733  -16.111  -15.316
