2454530.83	15.577	0.021	15.381	0.016	15.319	0.017
2454530.84	15.565	0.020	15.350	0.017	15.374	0.020
2454536.88	15.411	0.011	15.193	0.010	15.105	0.015
2454536.89	15.391	0.012	15.250	0.018	15.177	0.014
2454546.85	15.757	0.016	15.505	0.013	15.246	0.014
2454546.86	15.757	0.013	15.580	0.021	15.283	0.013
2454561.85	16.121	0.017	16.083	0.013	15.703	0.020
2454561.86	16.101	0.015	16.151	0.021	15.698	0.022
2454617.71	17.445	0.021	18.084	0.075	---	---
2454617.72	17.551	0.026	18.067	0.086	---	---
