2006bf 23  12 58 53.88  +09 37 31.2   ---   ---     ---   ---    19.343 0.098  17.920 0.044   ---   ---     ---   ---
2006ep  1  00 41 25.99  +25 32 41.1  16.730 0.023  14.864 0.017  14.197 0.008  13.957 0.004  15.356 0.015  14.553 0.009
2006ep  2  00 41 15.84  +25 29 15.3  16.477 0.012  15.263 0.015  14.821 0.008  14.666 0.006  15.637 0.011  15.044 0.007
2006ep  3  00 41 38.07  +25 32 19.9  17.043 0.024  15.947 0.022  15.527 0.011  15.361 0.006  16.307 0.020  15.739 0.015
2006ep  4  00 41 26.15  +25 31 58.0  17.221 0.137  16.110 0.020  15.746 0.005  15.623 0.010  16.436 0.022  15.925 0.011
2006ep  5  00 41 33.33  +25 29 00.5  17.335 0.061  16.204 0.014  15.792 0.008  15.645 0.015  16.575 0.021  15.992 0.007
2006ep  6  00 41 44.18  +25 30 04.6  18.895 0.091  16.459 0.015  15.514 0.009  15.151 0.007  17.083 0.011  16.059 0.009
2006ep  7  00 41 24.09  +25 27 13.6  17.536 0.080  16.296 0.016  15.858 0.008  15.717 0.013  16.678 0.015  16.080 0.018
2006ep  8  00 41 14.12  +25 28 56.2  18.297 0.074  16.462 0.011  15.819 0.009  15.595 0.006  16.945 0.012  16.169 0.021
2006ep  9  00 41 13.98  +25 29 18.7  17.596 0.027  16.470 0.017  16.073 0.004  15.930 0.006  16.825 0.022  16.281 0.016
2006ep 10  00 41 24.04  +25 28 21.2  17.883 0.043  16.517 0.022  16.067 0.008  15.911 0.018  16.918 0.025  16.298 0.006
2006ep 11  00 41 38.14  +25 27 13.9  18.377 0.045  16.685 0.014  16.113 0.014  15.919 0.014  17.154 0.022  16.411 0.016
2006ep 12  00 41 16.17  +25 28 01.0  17.780 0.069  16.670 0.014  16.252 0.013  16.097 0.021  17.050 0.021  16.452 0.028
2006ep 13  00 41 22.66  +25 27 40.8   ---   ---    17.457 0.035  16.730 0.023  16.494 0.034  18.002 0.058  17.148 0.014
2006ep 14  00 41 42.25  +25 33 21.7  18.969 0.102  17.438 0.028  16.934 0.019  16.755 0.022  17.811 0.026  17.232 0.034
2006ep 15  00 41 20.91  +25 29 12.5   ---   ---    17.610 0.036  16.783 0.020  16.468 0.009  18.189 0.027  17.232 0.030
2006ep 16  00 41 37.92  +25 34 03.1   ---   ---    18.031 0.062  17.008 0.022  16.628 0.017  18.726 0.060  17.587 0.023
2006ep 17  00 41 32.97  +25 33 34.9   ---   ---    18.122 0.023  17.163 0.013  16.819 0.019  18.721 0.057  17.720 0.027
2006ep 18  00 41 42.28  +25 31 44.2  19.099 0.107  18.026 0.031  17.550 0.013  17.394 0.037  18.474 0.055  17.819 0.036
2006ep 19  00 41 39.11  +25 31 58.8   ---   ---    18.521 0.064  17.273 0.032  16.663 0.010  19.316 0.024  17.950 0.030
2006ep 20  00 41 23.01  +25 30 46.2   ---   ---    18.725 0.014  17.967 0.026  17.668 0.036  19.301 0.051  18.413 0.073
2006ep 21  00 41 13.09  +25 29 25.8   ---   ---    18.755 0.037  17.912 0.028  17.495 0.033  19.363 0.062  18.426 0.057
2006ep 22  00 41 44.81  +25 32 09.9   ---   ---    19.308 0.080  17.924 0.032  17.058 0.026  19.754 0.112  18.687 0.095
2006ep 23  00 41 39.72  +25 29 47.8  26.370 0.037  19.263 0.023  17.923 0.018  17.301 0.021  19.794 0.076  18.632 0.095
2006ep 24  00 41 29.50  +25 32 20.4  26.383 0.037  19.294 0.026  18.488 0.061  18.137 0.088  19.839 0.081  18.954 0.052
2006fo  4  02 32 32.10  +00 35 34.9  17.868 0.064  16.065 0.010  15.380 0.004  15.118 0.003  16.577 0.015  15.738 0.003
2006fo  5  02 32 37.04  +00 39 40.5   ---   ---    16.897 0.012  15.835 0.003  15.367 0.023  17.486 0.032  16.443 0.039
2006fo  6  02 32 27.14  +00 39 10.4   ---   ---    17.079 0.010  15.951 0.003  15.487 0.008  17.803 0.033  16.608 0.013
2006fo  7  02 32 52.89  +00 39 39.6  17.518 0.047  16.489 0.006  16.070 0.006  15.902 0.017  16.869 0.011  16.288 0.019
2006fo  8  02 32 24.29  +00 35 12.3  17.583 0.098  16.697 0.013  16.296 0.027  16.146 0.024  17.018 0.032  16.495 0.007
2006fo  9  02 32 35.12  +00 35 53.2   ---   ---    17.758 0.044  16.437 0.008  15.756 0.011  18.483 0.034  17.199 0.018
2006fo 10  02 32 44.18  +00 37 27.2  18.463 0.085  17.098 0.007  16.562 0.016  16.370 0.015  17.537 0.044  16.859 0.012
2006fo 11  02 32 41.42  +00 35 52.9   ---   ---    17.761 0.040  17.086 0.013  16.810 0.020  18.286 0.099  17.468 0.032
2006fo 12  02 32 30.71  +00 38 58.4   ---   ---    18.118 0.028  17.358 0.032  17.065 0.016  18.551 0.079  17.766 0.027
2006fo 13  02 32 49.60  +00 40 00.9   ---   ---    18.708 0.013  17.383 0.010  16.778 0.023  19.459 0.063  18.146 0.071
2006fo 14  02 32 48.05  +00 37 35.8  18.151 0.072  17.800 0.033  17.466 0.019  17.336 0.038  18.087 0.036  17.642 0.084
2006fo 15  02 32 39.39  +00 35 33.8   ---   ---    19.122 0.047  17.826 0.061  16.791 0.021   ---   ---     ---   ---
2006fo 16  02 32 25.64  +00 39 01.4   ---   ---    18.268 0.057  17.918 0.062  17.864 0.036  18.650 0.034  18.191 0.037
2006fo 17  02 32 50.10  +00 36 48.3   ---   ---    19.788 0.072  18.183 0.068  17.276 0.036   ---   ---     ---   ---
2006fo 18  02 32 30.50  +00 34 18.7   ---   ---    19.325 0.046  18.468 0.033  18.133 0.025   ---   ---     ---   ---
2006fo 19  02 32 38.03  +00 33 38.8   ---   ---    19.107 0.037  18.543 0.015  18.328 0.085  19.596 0.074  18.754 0.046
2006fo 20  02 32 51.97  +00 33 33.3   ---   ---    19.447 0.051  18.612 0.038  18.351 0.062  19.751 0.089  18.967 0.054
2006fo 21  02 32 31.67  +00 35 15.7   ---   ---    19.983 0.084  18.659 0.004  18.187 0.123   ---   ---     ---   ---
2006fo 22  02 32 43.84  +00 39 50.1   ---   ---     ---   ---    19.056 0.060  18.180 0.045   ---   ---     ---   ---
2006fo 23  02 32 45.30  +00 38 48.4   ---   ---     ---   ---    19.058 0.060  17.729 0.030   ---   ---     ---   ---
2006ir  3  23 04 40.13  +07 39 58.5  18.296 0.013  16.209 0.020  15.427 0.026  15.119 0.023  16.775 0.052  15.871 0.038
2006ir  4  23 04 43.24  +07 38 49.9   ---   ---    16.671 0.034  15.982 0.022  15.731 0.013  17.211 0.051  16.344 0.023
2006ir  5  23 04 24.39  +07 32 42.3  18.011 0.071  16.829 0.051  16.373 0.026  16.210 0.026  17.231 0.033  16.619 0.031
2006ir  6  23 04 33.19  +07 37 54.2  18.144 0.309  16.903 0.018  16.416 0.013  16.248 0.028  17.347 0.026  16.672 0.042
2006ir  7  23 04 39.76  +07 38 05.2  18.163 0.076  17.020 0.036  16.517 0.029  16.315 0.021  17.445 0.024  16.791 0.006
2006ir  8  23 04 47.32  +07 35 01.9   ---   ---    17.723 0.012  17.109 0.036  16.850 0.006  18.184 0.008  17.455 0.032
2006ir  9  23 04 34.24  +07 35 37.9   ---   ---    17.809 0.026  17.286 0.053  17.156 0.044  18.318 0.010  17.620 0.113
2006ir 10  23 04 30.18  +07 39 02.2   ---   ---    18.739 0.028  17.362 0.021  16.232 0.039  19.580 0.049  18.155 0.740
2006ir 11  23 04 31.80  +07 33 47.4   ---   ---    18.733 0.027  17.369 0.026  16.637 0.019  19.685 0.072  18.219 0.072
2006ir 12  23 04 35.22  +07 39 38.4   ---   ---    18.545 0.024  17.536 0.027  17.145 0.043  19.276 0.017  18.113 0.035
2006ir 13  23 04 33.01  +07 35 25.4   ---   ---    18.987 0.033  17.645 0.024  16.967 0.024  19.749 0.032  18.424 0.047
2006ir 14  23 04 30.46  +07 37 30.0   ---   ---    19.105 0.039  17.769 0.025  17.018 0.024  19.516 0.208  18.423 0.022
2006ir 15  23 04 21.31  +07 38 03.8   ---   ---    18.429 0.073  17.729 0.020  17.480 0.080  18.880 0.076  18.082 0.020
2006ir 16  23 04 33.84  +07 33 34.3   ---   ---    19.365 0.047  17.888 0.059  17.089 0.065   ---   ---     ---   ---
2006ir 17  23 04 50.25  +07 34 00.7   ---   ---    19.396 0.047  17.870 0.024  16.650 0.043   ---   ---     ---   ---
2006ir 18  23 04 43.34  +07 36 38.7   ---   ---    18.693 0.170  18.051 0.016  17.679 0.028  19.216 0.043  18.449 0.043
2006ir 19  23 04 29.89  +07 39 15.2   ---   ---    19.466 0.051  18.152 0.083  17.474 0.106   ---   ---     ---   ---
2006ir 20  23 04 47.76  +07 36 07.9   ---   ---    19.509 0.051  18.099 0.026  17.483 0.065   ---   ---     ---   ---
2006ir 21  23 04 21.90  +07 36 08.5   ---   ---    19.557 0.055  18.443 0.122  17.909 0.043   ---   ---     ---   ---
2006ir 22  23 04 22.02  +07 33 47.3   ---   ---    19.724 0.062  18.425 0.004  17.649 0.060   ---   ---     ---   ---
2006ir 23  23 04 23.91  +07 38 42.5   ---   ---    19.860 0.076  18.626 0.084  17.475 0.046   ---   ---     ---   ---
2006ir 24  23 04 39.01  +07 38 55.7   ---   ---    19.249 0.043  18.767 0.057  18.429 0.056  19.733 0.086  18.956 0.024
2006lc  1  22 44 38.89  -00 07 43.5   ---   ---    16.407 0.022  15.278 0.020  14.815 0.023  17.128 0.017  15.936 0.017
2006lc  2  22 44 33.07  -00 09 47.6  17.436 0.042  15.909 0.027  15.352 0.018  15.150 0.025  16.384 0.027  15.648 0.020
2006lc  3  22 44 20.51  -00 07 04.6  17.974 0.157  16.099 0.022  15.363 0.032  15.093 0.022  16.644 0.041  15.772 0.025
2006lc  4  22 44 39.29  -00 06 50.4  17.661 0.061  16.084 0.023  15.471 0.024  15.269 0.022  16.558 0.033  15.804 0.008
2006lc  5  22 44 13.58  -00 10 29.0   ---   ---    18.079 0.056  16.698 0.044  15.745 0.024  19.093 0.016  17.554 0.005
2006lc  6  22 44 36.52  -00 05 58.3   ---   ---    18.215 0.018  16.862 0.014  15.868 0.027  19.116 0.063  17.671 0.011
2006lc  7  22 44 16.12  -00 11 11.7   ---   ---    17.922 0.019  16.987 0.053  16.671 0.007  18.590 0.027  17.518 0.009
2006lc  8  22 44 18.90  -00 09 48.1   ---   ---    17.592 0.019  17.042 0.018  16.839 0.016  18.083 0.019  17.333 0.021
2006lc  9  22 44 27.24  -00 07 17.6   ---   ---    18.243 0.011  17.201 0.003  16.754 0.023  18.876 0.065  17.795 0.031
2006lc 10  22 44 29.08  -00 10 03.8   ---   ---    17.879 0.013  17.228 0.033  17.000 0.017  18.394 0.025  17.591 0.007
2006lc 11  22 44 16.50  -00 07 00.8   ---   ---    18.801 0.059  17.411 0.027  16.310 0.019  19.407 0.169  18.242 0.042
2006lc 12  22 44 23.34  -00 07 47.0   ---   ---    18.139 0.052  17.411 0.021  17.164 0.003  18.755 0.009  17.868 0.011
2006lc 13  22 44 20.81  -00 09 14.3   ---   ---    18.824 0.010  17.473 0.061  16.657 0.029  19.640 0.099  18.252 0.038
2006lc 14  22 44 14.83  -00 07 53.0   ---   ---    18.440 0.016  17.897 0.020  17.652 0.032  18.940 0.011  18.120 0.028
2006lc 16  22 44 14.24  -00 10 53.7   ---   ---    18.153 0.183  17.906 0.166  17.737 0.101  18.266 0.103  17.924 0.158
2006lc 17  22 44 32.93  -00 07 20.6   ---   ---    19.641 0.030  18.436 0.023  17.494 0.034   ---   ---     ---   ---
2006lc 18  22 44 18.00  -00 10 37.1   ---   ---    19.029 0.003  18.665 0.003  18.553 0.085  19.285 0.078  18.770 0.068
2006lc 19  22 44 25.80  -00 12 45.3   ---   ---    19.790 0.098  18.837 0.186  18.180 0.027   ---   ---     ---   ---
2006lc 20  22 44 34.58  -00 06 47.7   ---   ---    19.781 0.094  18.962 0.003  18.523 0.021   ---   ---     ---   ---
2006lc 21  22 44 12.97  -00 08 17.7   ---   ---     ---   ---    18.879 0.027  17.928 0.045   ---   ---     ---   ---
2006lc 22  22 44 34.86  -00 10 39.8   ---   ---     ---   ---    18.967 0.085  18.258 0.015   ---   ---     ---   ---
2006lc 23  22 44 24.19  -00 06 24.7   ---   ---    19.639 0.098  19.068 0.005  18.645 0.094   ---   ---     ---   ---
2006lc 25  22 44 34.81  -00 08 03.3   ---   ---    19.693 0.087  18.983 0.038  18.702 0.098   ---   ---     ---   ---
2006lc 26  22 44 17.65  -00 08 30.5   ---   ---     ---   ---     ---   ---    18.172 0.016   ---   ---     ---   ---
2006lc 27  22 44 29.19  -00 12 22.4   ---   ---     ---   ---    18.606 0.049  18.679 0.068   ---   ---     ---   ---
2006lc 28  22 44 27.55  -00 11 18.1   ---   ---     ---   ---     ---   ---    18.158 0.066   ---   ---     ---   ---
2007C   1  13 08 55.64  -06 50 10.6  17.521 0.044  15.518 0.011  14.705 0.010  14.353 0.015  16.098 0.009  15.144 0.003
2007C   2  13 08 48.07  -06 50 35.7  17.393 0.043  15.535 0.003  14.840 0.010  14.555 0.015  16.067 0.016  15.210 0.006
2007C   3  13 09 07.62  -06 44 17.2  16.987 0.041  15.493 0.015  14.978 0.012  14.837 0.010  15.932 0.018  15.255 0.006
2007C   4  13 08 39.66  -06 46 16.7  18.584 0.066  15.980 0.003  15.052 0.005  14.739 0.012  16.615 0.021  15.579 0.027
2007C   5  13 08 42.47  -06 44 44.3  18.937 0.086  16.259 0.007  14.886 0.010  14.095 0.015  17.080 0.020  15.677 0.007
2007C   6  13 09 08.37  -06 44 48.7  16.695 0.041  15.651 0.008  15.285 0.005  15.169 0.018  16.016 0.030  15.484 0.011
2007C   7  13 08 54.18  -06 45 28.8  19.230 0.100  16.471 0.019  15.323 0.006  14.884 0.020  17.180 0.045  15.989 0.009
2007C   8  13 09 00.55  -06 49 43.4  19.074 0.089  16.409 0.014  15.392 0.011  14.965 0.012  17.102 0.026  15.979 0.023
2007C   9  13 08 57.81  -06 49 35.1   ---   ---    17.069 0.007  16.161 0.022  15.812 0.023  17.687 0.041  16.697 0.006
2007C  10  13 08 36.40  -06 46 28.7  18.924 0.083  17.057 0.007  16.386 0.017  16.166 0.068  17.487 0.040  16.755 0.009
2007C  11  13 08 42.07  -06 43 12.0   ---   ---    17.532 0.053  16.566 0.010  16.198 0.045  18.123 0.016  17.144 0.016
2007C  12  13 08 51.46  -06 50 29.0  18.367 0.060  17.313 0.045  16.898 0.021  16.749 0.043  17.688 0.018  17.151 0.042
2007C  13  13 08 58.70  -06 49 49.6   ---   ---    17.810 0.005  16.570 0.022  16.064 0.019  18.516 0.033  17.243 0.090
2007C  14  13 08 35.76  -06 49 56.7   ---   ---    17.811 0.033  16.660 0.014  16.247 0.049  18.415 0.021  17.290 0.010
2007C  15  13 08 34.74  -06 49 10.7  18.879 0.081  17.656 0.012  17.154 0.020  16.945 0.013  18.032 0.008  17.453 0.003
2007C  16  13 08 50.84  -06 45 37.2   ---   ---    18.071 0.031  17.479 0.033  17.193 0.042  18.631 0.103  17.760 0.041
2007C  17  13 09 05.94  -06 42 28.7   ---   ---    18.094 0.096  17.417 0.054  17.189 0.046   ---   ---     ---   ---
2007C  18  13 09 00.66  -06 45 50.9  19.050 0.094  17.940 0.013  17.589 0.022  17.397 0.028  18.251 0.020  17.697 0.067
2007C  19  13 08 50.10  -06 50 25.6   ---   ---    18.177 0.043  17.416 0.037  17.116 0.009  18.743 0.060  17.890 0.037
2007C  20  13 08 51.85  -06 42 23.8   ---   ---    17.986 0.086  17.632 0.061  17.463 0.055   ---   ---     ---   ---
2007C  21  13 08 56.55  -06 43 10.1  19.031 0.093  18.117 0.012  17.801 0.063  17.703 0.003  18.326 0.054  17.961 0.005
2007C  22  13 08 41.93  -06 45 24.4   ---   ---    18.574 0.035  17.908 0.091  17.919 0.099  18.932 0.086  18.288 0.011
2007C  23  13 08 52.79  -06 47 48.2   ---   ---    18.753 0.061  18.539 0.043  18.302 0.061  19.068 0.060  18.727 0.013
2007C  24  13 08 45.22  -06 44 38.9   ---   ---    18.994 0.040  18.314 0.095  18.095 0.015   ---   ---     ---   ---
2007C  25  13 08 52.43  -06 42 49.8   ---   ---    19.252 0.051  18.463 0.039  17.956 0.044  19.664 0.098  18.660 0.315
2007Y   2  03 02 23.60  -22 49 49.4  17.299 0.121  15.977 0.021  15.456 0.012  15.255 0.022  16.396 0.022  15.743 0.018
2007Y   3  03 02 45.71  -22 49 38.0  17.315 0.005  16.124 0.007  15.701 0.007  15.537 0.010  16.555 0.045  15.936 0.015
2007Y   4  03 02 36.95  -22 50 09.6   ---   ---    16.653 0.021  15.432 0.012  14.891 0.016  17.359 0.037  16.159 0.007
2007Y   5  03 02 25.38  -22 55 55.1  17.931 0.080  16.642 0.038  16.247 0.023  16.089 0.021  17.011 0.041  16.472 0.016
2007Y   6  03 02 41.30  -22 50 59.9   ---   ---    17.183 0.028  15.957 0.013  15.438 0.018  17.850 0.037  16.671 0.009
2007Y   7  03 02 28.43  -22 53 08.4   ---   ---    17.006 0.036  16.447 0.022  16.276 0.036  17.468 0.033  16.734 0.028
2007Y   8  03 02 23.58  -22 52 02.7   ---   ---    17.401 0.038  16.905 0.027  16.730 0.022  17.842 0.070  17.202 0.022
2007Y   9  03 02 20.94  -22 56 21.4   ---   ---    17.552 0.019  16.871 0.025  16.616 0.023  18.013 0.060  17.231 0.022
2007Y  10  03 02 34.71  -22 50 39.3   ---   ---    17.588 0.041  17.024 0.034  16.717 0.062  18.140 0.079  17.344 0.043
2007Y  11  03 02 28.01  -22 51 28.1   ---   ---    17.788 0.063  16.953 0.019  16.668 0.016  18.336 0.026  17.396 0.056
2007Y  12  03 02 30.99  -22 50 25.0   ---   ---    17.667 0.058  17.330 0.045  17.237 0.037  17.909 0.047  17.543 0.042
2007Y  14  03 02 29.06  -22 56 44.3   ---   ---    18.195 0.043  16.934 0.024  16.170 0.037   ---   ---     ---   ---
2007Y  15  03 02 31.60  -22 55 34.0   ---   ---    18.453 0.063  17.136 0.027  16.461 0.038   ---   ---     ---   ---
2007Y  16  03 02 23.62  -22 51 17.4   ---   ---    18.450 0.113  17.705 0.054  17.434 0.027  18.975 0.100  18.179 0.038
2007Y  17  03 02 23.70  -22 55 06.3   ---   ---    18.789 0.099  17.521 0.007  16.780 0.036   ---   ---     ---   ---
2007Y  18  03 02 20.53  -22 51 32.4   ---   ---     ---   ---    17.618 0.051  16.916 0.027   ---   ---     ---   ---
2007Y  19  03 02 42.40  -22 54 59.5   ---   ---     ---   ---    17.512 0.034  16.403 0.014   ---   ---     ---   ---
2007Y  20  03 02 29.43  -22 55 36.1   ---   ---     ---   ---    17.782 0.006  16.478 0.030   ---   ---     ---   ---
2007ag  3  10 01 20.78  +21 40 24.1  16.337 0.157  14.804 0.041  14.355 0.018  14.069 0.041  15.247 0.111  14.807 0.284
2007ag  4  10 01 45.56  +21 33 45.6  16.929 0.139  15.911 0.050  15.585 0.058  15.431 0.053  16.186 0.127  15.969 0.278
2007ag  6  10 01 39.69  +21 37 55.3  17.791 0.081  16.155 0.051  15.616 0.052  15.429 0.046  16.599 0.106  16.154 0.275
2007ag  7  10 01 24.34  +21 40 54.8   ---   ---    16.860 0.050  16.441 0.034  16.285 0.019  17.302 0.102  17.178 0.066
2007ag  8  10 01 35.64  +21 34 15.6  18.073 0.072  16.980 0.038  16.527 0.031  16.347 0.065  17.394 0.068  16.975 0.240
2007ag  9  10 01 52.41  +21 34 48.3   ---   ---    17.331 0.078  16.489 0.046  16.188 0.067  17.912 0.108  17.263 0.336
2007ag 10  10 01 24.50  +21 37 34.5   ---   ---    17.423 0.027  16.601 0.035  16.316 0.035  17.986 0.070  17.260 0.227
2007ag 11  10 01 41.91  +21 39 02.1   ---   ---    18.032 0.024  17.248 0.034  17.054 0.086  18.542 0.047  17.614 0.027
2007ag 12  10 01 29.90  +21 40 55.1   ---   ---    17.952 0.050  17.040 0.034  16.733 0.054   ---   ---     ---   ---
2007ag 13  10 01 20.60  +21 36 55.8   ---   ---    18.112 0.119  16.681 0.047  15.021 0.049  19.096 0.060  17.592 0.177
2007ag 14  10 01 45.12  +21 37 53.3   ---   ---    17.704 0.027  17.018 0.045  16.823 0.045  18.135 0.096  17.384 0.023
2007ag 15  10 01 29.61  +21 32 59.4   ---   ---    17.514 0.088  17.259 0.098  17.175 0.125  17.813 0.011  17.355 0.024
2007ag 16  10 01 30.79  +21 34 24.6   ---   ---    18.114 0.273  16.910 0.033  16.067 0.030  18.931 0.058  17.592 0.025
2007ag 17  10 01 28.55  +21 36 39.9   ---   ---    18.214 0.032  17.293 0.080  16.864 0.054  18.904 0.060  17.825 0.030
2007ag 18  10 01 54.62  +21 35 51.8   ---   ---    18.331 0.207  17.395 0.104  17.023 0.081   ---   ---     ---   ---
2007ag 19  10 01 27.55  +21 39 58.0   ---   ---    18.276 0.086  18.035 0.059  17.967 0.046  18.699 0.054  18.141 0.040
2007ag 20  10 01 27.83  +21 35 30.2   ---   ---    18.158 0.085  17.902 0.108  17.769 0.058  18.522 0.048  18.121 0.039
2007ag 21  10 01 46.65  +21 39 20.4   ---   ---    18.779 0.039  17.741 0.056  17.379 0.068   ---   ---     ---   ---
2007ag 22  10 01 38.91  +21 39 04.5   ---   ---    18.597 0.034  17.980 0.063  17.610 0.134  19.031 0.070  18.362 0.049
2007ag 23  10 01 41.36  +21 36 35.8   ---   ---    19.191 0.055  17.885 0.010  16.781 0.037   ---   ---     ---   ---
2007ag 24  10 01 33.33  +21 37 25.1   ---   ---    19.063 0.048  18.352 0.024  18.376 0.085  19.393 0.092  18.626 0.061
2007ag 25  10 01 47.82  +21 34 24.6   ---   ---    19.438 0.070  17.981 0.017  17.130 0.061   ---   ---     ---   ---
2007hn  1  21 02 53.25  -04 02 36.1  18.809 0.066  16.041 0.016  15.003 0.017  14.568 0.020  16.706 0.007  15.574 0.022
2007hn  2  21 02 53.22  -04 03 53.7  17.059 0.076  15.182 0.029  14.559 0.017  14.326 0.020  15.683 0.032  14.887 0.028
2007hn  3  21 03 04.89  -04 04 46.7  16.555 0.032  15.145 0.015  14.663 0.017  14.518 0.020  15.560 0.017  14.925 0.039
2007hn  6  21 03 03.15  -04 06 06.5  18.373 0.043  15.947 0.039  15.069 0.017  14.770 0.039  16.539 0.015  15.544 0.028
2007hn  7  21 02 44.10  -04 03 17.6  18.174 0.043  16.084 0.042  15.322 0.041  14.988 0.017  16.678 0.011  15.717 0.040
2007hn  8  21 02 44.68  -04 05 35.2  17.096 0.032  15.902 0.013  15.461 0.031  15.287 0.013  16.274 0.034  15.683 0.020
2007hn  9  21 02 50.99  -04 07 24.0  17.123 0.056  15.933 0.022  15.487 0.019  15.327 0.031  16.332 0.013  15.703 0.019
2007hn 10  21 02 50.83  -04 06 31.8  17.979 0.044  16.305 0.024  15.643 0.023  15.392 0.027  16.797 0.023  16.008 0.022
2007hn 11  21 03 05.01  -04 03 39.9  18.253 0.006  16.499 0.037  15.812 0.004  15.542 0.029  16.997 0.038  16.169 0.016
2007hn 13  21 02 40.73  -04 06 50.0   ---   ---    17.316 0.109  16.133 0.030  15.621 0.021  18.009 0.020  16.814 0.005
2007hn 14  21 02 45.24  -04 07 12.9  18.068 0.651  16.789 0.042  16.147 0.012  15.891 0.017  17.273 0.037  16.477 0.029
2007hn 15  21 02 53.31  -04 03 15.7  17.804 0.042  16.602 0.065  16.138 0.023  15.964 0.029  17.004 0.006  16.375 0.024
2007hn 16  21 02 39.21  -04 02 44.4  18.103 0.066  16.673 0.036  16.198 0.029  16.016 0.014  17.065 0.016  16.426 0.036
2007hn 17  21 02 52.26  -04 05 11.1  18.222 0.037  16.942 0.082  16.460 0.019  16.297 0.013  17.335 0.067  16.716 0.020
2007hn 18  21 02 46.31  -04 02 45.6   ---   ---    17.571 0.061  16.695 0.018  16.340 0.010  18.143 0.078  17.195 0.018
2007hn 19  21 02 57.35  -04 06 15.9  18.209 0.054  17.012 0.036  16.571 0.005  16.403 0.023  17.380 0.003  16.789 0.032
2007hn 20  21 02 43.07  -04 03 44.7  18.156 0.134  17.126 0.072  16.732 0.024  16.566 0.008  17.454 0.042  16.917 0.009
2007hn 21  21 02 56.39  -04 07 55.4   ---   ---    17.637 0.076  16.889 0.004  16.635 0.042  18.140 0.037  17.286 0.022
2007hn 22  21 02 45.28  -04 07 38.7  19.005 0.087  17.819 0.070  17.333 0.015  17.173 0.030  18.239 0.017  17.553 0.023
2007hn 23  21 03 04.18  -04 06 30.5  19.189 0.099  17.881 0.059  17.379 0.010  17.163 0.008  18.360 0.025  17.690 0.037
2007hn 24  21 03 01.07  -04 02 55.4   ---   ---    18.428 0.093  17.575 0.013  17.197 0.033  18.971 0.025  18.095 0.034
2007hn 26  21 02 37.12  -04 05 06.7   ---   ---    18.412 0.089  17.850 0.019  17.611 0.019  18.689 0.089  18.157 0.024
2007hn 27  21 02 42.53  -04 04 20.0  17.682 0.049  19.895 0.115  18.698 0.086  17.631 0.021   ---   ---     ---   ---
2007hn 28  21 02 45.77  -04 03 43.5   ---   ---     ---   ---    19.211 0.015  17.681 0.037   ---   ---     ---   ---
2007hn 29  21 02 59.25  -04 08 22.2   ---   ---    20.333 0.100  19.232 0.067  17.725 0.024   ---   ---     ---   ---
2007kj  1  00 01 16.21  +13 07 19.8  15.771 0.026  14.534 0.021  14.103 0.024  13.938 0.020  14.923 0.017  14.325 0.007
2007kj  2  00 01 16.52  +13 07 02.5  16.861 0.068  15.443 0.026  14.895 0.033  14.703 0.052  15.866 0.013  15.172 0.006
2007kj  3  00 01 13.13  +13 08 02.5  17.479 0.083  15.631 0.020  14.876 0.036  14.550 0.058  16.182 0.018  15.292 0.007
2007kj  4  00 01 11.85  +13 09 36.6  17.155 0.069  15.772 0.017  15.249 0.033  15.052 0.056  16.198 0.029  15.510 0.010
2007kj  5  00 01 35.81  +13 06 02.7  17.499 0.101  16.146 0.013  15.654 0.035  15.479 0.044  16.542 0.026  15.921 0.010
2007kj  6  00 01 08.30  +13 05 16.3  17.641 0.104  16.345 0.020  15.853 0.030  15.653 0.039  16.750 0.026  16.113 0.018
2007kj  7  00 01 20.59  +13 04 00.2   ---   ---    17.120 0.085  15.750 0.032  15.068 0.053  17.931 0.034  16.522 0.004
2007kj  8  00 01 07.50  +13 02 33.3  19.127 0.104  17.222 0.035  16.372 0.016  16.057 0.030  17.840 0.026  16.863 0.014
2007kj  9  00 01 14.20  +13 03 04.1   ---   ---    17.879 0.060  16.519 0.024  15.452 0.053  18.790 0.239  17.321 0.054
2007kj 10  00 01 28.58  +13 10 13.9   ---   ---    17.958 0.104  16.567 0.030  15.330 0.051  18.852 0.015  17.356 0.039
2007kj 11  00 01 08.23  +13 08 14.9   ---   ---    18.186 0.387  17.895 0.292  17.786 0.252  18.396 0.461  18.108 0.188
2007kj 12  00 01 32.00  +13 08 39.5  19.028 0.100  17.708 0.034  17.193 0.029  16.972 0.043  18.139 0.023  17.494 0.010
2007kj 13  00 01 12.87  +13 09 08.9   ---   ---    17.872 0.041  17.188 0.038  16.915 0.051  18.470 0.047  17.588 0.016
2007kj 14  00 01 28.63  +13 06 21.5  17.410 0.063  17.997 0.030  17.571 0.027  17.437 0.076  18.370 0.013  17.779 0.073
2007kj 15  00 01 15.89  +13 03 09.2   ---   ---    18.470 0.046  17.352 0.011  16.895 0.038  19.101 0.073  18.005 0.059
2007kj 16  00 01 33.56  +13 10 19.2   ---   ---    18.424 0.045  17.687 0.056  17.352 0.045  18.924 0.090  18.014 0.013
2007kj 17  00 01 20.34  +13 08 18.6   ---   ---    18.521 0.062  18.159 0.037  17.997 0.065  18.899 0.026  18.366 0.031
