## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2009Z 	 0.02513 	 0.04 	 108.1 	 54860.04 
###############BgVriYJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
28.209999999999127 	 2.5643914558691683e+42 	 42.40898432121627 	 0.19529105201987554
36.29000000007363 	 1.7361826365697588e+42 	 42.239595408560746 	 0.16000997014091264
38.25000000003638 	 1.5937795572276228e+42 	 42.20242825200349 	 0.15215058057205305
40.25000000003638 	 1.4705026671743414e+42 	 42.167465816560224 	 0.14506219588921143
42.1899999999805 	 1.361019152786593e+42 	 42.133864236805834 	 0.13825057008420213
48.23000000001775 	 1.095815010553747e+42 	 42.03973724513685 	 0.12050106029906416
51.299999999850115 	 1.0088932541490556e+42 	 42.00384521818294 	 0.11495184697312297
#t_peak = 28.209999999999127
#L_peak = 2.5643914558691683e+42
#M_ni = 0.19529105201987554
