55272.023595	>20.04	99
55272.11256	>20.67	99
55273.014915	20.69	0.33
55273.22989	>20.09	99
55274.035355	>20.09	99
55275.044735	19.94	0.21
55276.01608	20.22	0.23
55276.998895	19.92	0.23
55279.010395	20.20	0.28
55282.009115	19.85	0.25
55283.00885	19.94	0.18
55286.01888	19.67	0.22
55287.01662	19.85	0.19
55291.06117	>19.71	99
55293.021995	19.95	0.19
55297.039355	20.30	0.21
55304.02755	>20.41	99
55312.0158	>20.43	99
55354.972225	>20.90	99
