B	54117.45377	19.032	0.043	CfA3_KEP
B	54126.41822	19.417	0.052	CfA3_KEP
B	54128.37785	19.551	0.077	CfA3_KEP
B	54141.30776	20.184	0.156	CfA3_KEP
B	54150.40183	20.732	0.221	CfA3_KEP
B	54155.39958	21.056	0.336	CfA3_KEP
B	54158.33693	20.950	0.325	CfA3_KEP
V	54117.45075	17.872	0.022	CfA3_KEP
V	54126.41521	18.142	0.028	CfA3_KEP
V	54128.37483	18.181	0.032	CfA3_KEP
V	54129.47127	18.331	0.037	CfA3_KEP
V	54134.40138	18.531	0.062	CfA3_KEP
V	54139.35075	18.645	0.073	CfA3_KEP
V	54141.30473	18.951	0.146	CfA3_KEP
V	54148.32030	19.310	0.057	CfA3_KEP
V	54150.39882	19.326	0.068	CfA3_KEP
V	54152.37654	19.299	0.065	CfA3_KEP
V	54153.31420	19.285	0.066	CfA3_KEP
V	54153.35082	19.272	0.071	CfA3_KEP
V	54155.39656	19.298	0.058	CfA3_KEP
V	54158.33392	19.516	0.097	CfA3_KEP
V	54160.31651	19.361	0.164	CfA3_KEP
V	54161.33703	19.625	0.226	CfA3_KEP
V	54168.39170	19.748	0.141	CfA3_KEP
V	54169.34346	19.685	0.128	CfA3_KEP
V	54170.23461	19.614	0.098	CfA3_KEP
V	54188.20071	19.504	0.191	CfA3_KEP
r'	54117.44911	17.706	0.025	CfA3_KEP
r'	54126.41360	17.865	0.026	CfA3_KEP
r'	54129.46968	17.962	0.033	CfA3_KEP
r'	54134.39975	18.173	0.047	CfA3_KEP
r'	54139.34913	18.362	0.074	CfA3_KEP
r'	54140.36822	18.300	0.042	CfA3_KEP
r'	54140.42019	18.342	0.051	CfA3_KEP
r'	54141.30312	18.308	0.035	CfA3_KEP
r'	54148.31868	18.599	0.040	CfA3_KEP
r'	54150.39721	18.714	0.036	CfA3_KEP
r'	54152.36448	18.784	0.041	CfA3_KEP
r'	54153.31259	18.846	0.050	CfA3_KEP
r'	54153.34920	18.825	0.066	CfA3_KEP
r'	54155.39493	18.765	0.042	CfA3_KEP
r'	54158.33230	18.959	0.065	CfA3_KEP
r'	54160.31490	19.029	0.112	CfA3_KEP
r'	54161.33540	19.086	0.096	CfA3_KEP
r'	54168.39008	18.964	0.158	CfA3_KEP
r'	54169.34185	19.157	0.152	CfA3_KEP
r'	54170.23160	19.040	0.144	CfA3_KEP
r'	54188.19767	19.131	0.155	CfA3_KEP
i'	54117.44748	17.764	0.030	CfA3_KEP
i'	54126.41198	17.885	0.031	CfA3_KEP
i'	54128.37162	17.904	0.030	CfA3_KEP
i'	54129.46806	17.902	0.039	CfA3_KEP
i'	54134.39812	18.072	0.048	CfA3_KEP
i'	54139.34751	18.212	0.062	CfA3_KEP
i'	54140.36659	18.160	0.038	CfA3_KEP
i'	54140.41858	18.257	0.042	CfA3_KEP
i'	54141.30151	18.210	0.038	CfA3_KEP
i'	54148.31707	18.268	0.038	CfA3_KEP
i'	54150.39560	18.382	0.035	CfA3_KEP
i'	54152.36287	18.406	0.045	CfA3_KEP
i'	54153.31097	18.512	0.044	CfA3_KEP
i'	54153.34759	18.568	0.063	CfA3_KEP
i'	54155.39330	18.577	0.064	CfA3_KEP
i'	54158.33068	18.712	0.056	CfA3_KEP
i'	54168.38847	18.839	0.157	CfA3_KEP
i'	54169.34024	18.956	0.161	CfA3_KEP
i'	54170.22856	18.792	0.133	CfA3_KEP
i'	54188.19466	18.841	0.187	CfA3_KEP
J	54128.413	16.682	0.024	PAIRITEL
J	54138.344	16.684	0.029	PAIRITEL
J	54139.344	16.766	0.029	PAIRITEL
J	54140.378	16.863	0.250	PAIRITEL
J	54141.412	16.830	0.026	PAIRITEL
J	54143.405	17.005	0.024	PAIRITEL
J	54147.536	17.193	0.175	PAIRITEL
J	54148.392	16.925	0.022	PAIRITEL
J	54152.262	17.213	0.175	PAIRITEL
J	54153.325	17.105	0.021	PAIRITEL
J	54154.457	17.172	0.030	PAIRITEL
J	54155.387	17.199	0.031	PAIRITEL
J	54157.386	17.183	0.025	PAIRITEL
J	54158.260	17.216	0.029	PAIRITEL
J	54160.318	17.276	0.024	PAIRITEL
J	54161.307	17.411	0.030	PAIRITEL
J	54162.317	17.250	0.175	PAIRITEL
J	54166.439	17.346	0.038	PAIRITEL
J	54168.307	17.304	0.175	PAIRITEL
J	54169.220	17.307	0.175	PAIRITEL
J	54170.311	17.369	0.045	PAIRITEL
J	54171.296	17.540	0.175	PAIRITEL
J	54172.256	17.541	0.041	PAIRITEL
J	54173.257	17.509	0.067	PAIRITEL
J	54174.256	17.698	0.073	PAIRITEL
J	54175.227	17.547	0.026	PAIRITEL
J	54177.217	17.587	0.037	PAIRITEL
J	54179.208	17.791	0.175	PAIRITEL
J	54180.208	17.542	0.044	PAIRITEL
J	54190.221	17.773	0.083	PAIRITEL
J	54193.214	17.795	0.048	PAIRITEL
J	54194.215	18.097	0.092	PAIRITEL
J	54197.216	18.079	0.068	PAIRITEL
J	54198.217	18.091	0.175	PAIRITEL
J	54201.199	18.074	0.094	PAIRITEL
J	54204.191	18.246	0.175	PAIRITEL
