B	53710.06817	19.983	0.256	CfA3_KEP
B	53712.07050	19.789	0.283	CfA3_KEP
B	53714.08825	20.203	0.291	CfA3_KEP
B	53724.08271	20.343	0.288	CfA3_KEP
B	53727.07027	20.640	0.327	CfA3_KEP
B	53729.07742	20.444	0.289	CfA3_KEP
V	53710.06250	18.632	0.040	CfA3_KEP
V	53712.06487	18.576	0.056	CfA3_KEP
V	53713.07958	18.640	0.102	CfA3_KEP
V	53714.08046	18.621	0.041	CfA3_KEP
V	53724.07065	18.984	0.062	CfA3_KEP
V	53727.06247	19.191	0.084	CfA3_KEP
V	53729.06964	19.263	0.059	CfA3_KEP
V	53730.07629	19.367	0.114	CfA3_KEP
r'	53710.06488	18.227	0.033	CfA3_KEP
r'	53712.06724	18.316	0.037	CfA3_KEP
r'	53713.08653	18.283	0.054	CfA3_KEP
r'	53714.08354	18.250	0.030	CfA3_KEP
r'	53724.07801	18.537	0.037	CfA3_KEP
r'	53727.06556	18.707	0.041	CfA3_KEP
r'	53729.07274	18.727	0.036	CfA3_KEP
r'	53730.07939	18.646	0.041	CfA3_KEP
i'	53710.06649	18.467	0.055	CfA3_KEP
i'	53712.06883	18.331	0.047	CfA3_KEP
i'	53713.08883	18.357	0.101	CfA3_KEP
i'	53714.08587	18.402	0.054	CfA3_KEP
i'	53724.08032	18.633	0.067	CfA3_KEP
i'	53727.06788	18.622	0.056	CfA3_KEP
i'	53729.07502	18.607	0.048	CfA3_KEP
i'	53730.08169	18.600	0.061	CfA3_KEP
