## SN 	 z 	 MW_E_B_V 	 host E_B_V d [Mpc] 	 t_0 
## SN2004ff 	 0.0226 	 0.0274 	 0.0967 	 92.7 	 53297.66
###############BgVriYHJ#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
13.63000000003376 	 1.8543875828082276e+42 	 42.268200510543636 	 0.07256468185537127
13.650000000052387 	 1.854758670615086e+42 	 42.26828740999507 	 0.07267288712268591
14.59999999977299 	 1.895579224029194e+42 	 42.27774194008913 	 0.07886521707622822
16.670000000071013 	 1.932917726864397e+42 	 42.286213369016025 	 0.09086400950506783
17.69000000008964 	 1.91153471767006e+42 	 42.2813821901686 	 0.09502081017812188
18.670000000071013 	 1.8869763198020965e+42 	 42.27576645011522 	 0.09871031151590627
22.589999999996508 	 1.6465722724301386e+42 	 42.21658079780453 	 0.1030531703184138
23.650000000052387 	 1.5521930312812816e+42 	 42.19094572929805 	 0.10132369445311304
25.610000000015134 	 1.4298271622421087e+42 	 42.1552835430447 	 0.10023741572155859
26.650000000052387 	 1.3436398547232484e+42 	 42.12828287729948 	 0.09751582552420421
27.610000000015134 	 1.2877842090606446e+42 	 42.109843095426186 	 0.09632239973051462
29.580000000220025 	 1.1938792060394165e+42 	 42.076960388096246 	 0.09451498651572643
32.54000000018277 	 1.0492588881190662e+42 	 42.02088265674435 	 0.0894465084435416
33.65000000005239 	 9.845914201750572e+41 	 41.99325604696907 	 0.08603538994994306
42.520000000164146 	 7.349047983612603e+41 	 41.866231082996755 	 0.0750070373144218
44.610000000015134 	 6.980184825311005e+41 	 41.843866922272156 	 0.07332974485896199
#t_peak = 16.670000000071013
#L_peak = 1.932917726864397e+42
#M_ni = 0.09086400950506783
