53676.111	17.097	0.093
53677.134	17.035	0.086
53678.135	16.778	0.069
53679.150	16.887	0.054
53681.353	16.773	0.073
53682.157	16.576	0.047
53683.342	16.651	0.046
53684.236	16.697	0.049
53686.303	16.680	0.045
53687.210	16.582	0.067
53688.230	16.534	0.048
53689.229	16.728	0.089
53690.362	16.659	0.082
53691.341	16.434	0.062
53695.177	16.705	0.073
53696.145	16.615	0.062
53699.167	16.547	0.065
53700.301	16.592	0.056
53711.298	16.941	0.088
53712.281	16.919	0.071
53713.134	17.004	0.089
53714.101	16.965	0.074
53720.221	16.953	0.110
53721.262	17.105	0.121
53724.206	17.101	0.101
53725.171	17.327	0.051
53726.150	17.347	0.035
53727.196	17.437	0.071
53728.218	17.547	0.250
53729.239	17.237	0.122
53732.213	17.398	0.102
53733.190	17.445	0.116
