55715.7	14.461	0.014
55717.72	14.054	0.023
55718.72	13.787	0.019
55719.72	13.513	0.025
55726.82	12.530	0.017
55731.78	12.253	0.019
55732.73	12.250	0.192
55739.78	12.256	0.032
55753.71	12.795	0.022
55758.73	12.947	0.014
55759.71	12.971	0.018
55760.73	12.984	0.014
55762.68	13.062	0.013
55769.68	13.213	0.018
55775.7	13.292	0.019
55784.63	13.468	0.012
55791.63	13.594	0.013
55802.64	13.820	0.018
55810.59	13.979	0.018
55885.0	15.784	0.024
55889.01	99	99
55895.98	16.084	0.058
55907.02	99	99
55908.03	99	99
55918.93	16.510	0.057
55923.97	16.624	0.035
55930.9	16.731	0.034
55936.98	16.871	0.025
55940.99	99	99
55944.01	16.986	0.029
55954.97	17.178	0.023
55983.84	17.714	0.080
55991.78	99	99
56001.97	18.018	0.033
56020.91	18.181	0.060
56030.81	18.287	0.040
56055.79	18.812	0.078
56067.86	19.025	0.070
