## SN 	 z 	 E_B_V_total 	 d [Mpc] 	 t_0 
## SN2011dh 	 0.002 	 0.085 	 7.87 	 55712.5 
###############BVRIJH#######################
# t-t_0 	 Lbol [erg/s] 	 log(Lbol) 	 M_ni
3.1999999999970896 	 1.6377683813807943e+41 	 41.214252482405584 	 0.002842173233238302
3.7300000000032014 	 1.5925567997453917e+41 	 41.2020949307255 	 0.0028978648081828214
3.813000000001921 	 1.6351467031306648e+41 	 41.21355672305254 	 0.002997378280149368
3.8399999999965075 	 1.6486128356190688e+41 	 41.21711867681111 	 0.003029309904057417
3.8700000000026193 	 1.6589853519303058e+41 	 41.219842551422836 	 0.0030564873263312924
5.220000000001164 	 2.5629854829722088e+41 	 41.40874614630015 	 0.005312046052900996
5.667999999997846 	 2.763559110920723e+41 	 41.44146875832331 	 0.005950851747839875
5.669999999998254 	 2.7673359806528507e+41 	 41.44206188978262 	 0.0059599952643818455
6.220000000001164 	 3.3522277339931512e+41 	 41.525333514808175 	 0.007561782990114224
6.3399999999965075 	 3.751269813705504e+41 	 41.57417830232434 	 0.008547052925033726
6.669999999998254 	 3.816146195785952e+41 	 41.58162500408419 	 0.008936024969716024
6.690000000002328 	 3.820211753651292e+41 	 41.582087436444034 	 0.008960316885504919
6.69999999999709 	 3.824480871064257e+41 	 41.58257249304965 	 0.008977730320919287
6.709999999999127 	 3.837860255920756e+41 	 41.58408915716667 	 0.009016567719814761
6.713999999999942 	 3.815432532621749e+41 	 41.58154377843322 	 0.008966832422249086
6.730000000003201 	 3.823996167006938e+41 	 41.582517448288016 	 0.008998814409066873
6.739999999997963 	 3.823835144960556e+41 	 41.58249916049286 	 0.009005850497736374
6.760000000002037 	 3.8190826878876626e+41 	 41.581959061490515 	 0.009009481180622949
10.37000000000262 	 6.794165022511867e+41 	 41.83213609117927 	 0.021233561303594745
10.669000000001688 	 6.944569181651253e+41 	 41.8416453087007 	 0.02218212933820798
10.669999999998254 	 6.959127507399645e+41 	 41.84255479385279 	 0.022230243656835083
11.37000000000262 	 7.683059621619658e+41 	 41.88553420338722 	 0.025804409112653283
12.309999999997672 	 8.990172565981028e+41 	 41.95376802807739 	 0.032230294766869554
13.309999999997672 	 9.898914727474722e+41 	 41.99558758311217 	 0.037938822621768384
14.279999999998836 	 1.0583549429315697e+42 	 42.02463134246751 	 0.04316364501209947
14.319999999999709 	 9.795337999240067e+41 	 41.991019426412656 	 0.0400493075880366
14.680000000000291 	 1.0224745182496625e+42 	 42.00965249347991 	 0.04275048646908771
14.688999999998487 	 1.0218596248699153e+42 	 42.00939123989694 	 0.042748476335655684
14.69999999999709 	 1.0251603589757402e+42 	 42.010791804485535 	 0.04291562319331475
15.68800000000192 	 1.1103611643355015e+42 	 42.04546426362074 	 0.04933126493517887
15.690000000002328 	 1.114770937443236e+42 	 42.047185637945326 	 0.04953301185281845
16.30999999999767 	 1.1755954418585565e+42 	 42.07025789351191 	 0.05414778403767085
16.677000000003318 	 1.1843887467403903e+42 	 42.073494272364876 	 0.055698495988826466
16.68000000000029 	 1.1864517862188937e+42 	 42.07425009450908 	 0.055804910506424214
17.30999999999767 	 1.210654294507874e+42 	 42.083020146923644 	 0.05896071604429078
17.71100000000297 	 1.2277112778614078e+42 	 42.08909624532751 	 0.06109692489338698
18.30000000000291 	 1.2563955675204247e+42 	 42.09912639556727 	 0.06448920049962652
18.31999999999971 	 1.262751917165503e+42 	 42.10131803654987 	 0.0648825391362283
19.279999999998836 	 1.217749478561188e+42 	 42.08555795227949 	 0.06567325382020506
19.713000000003376 	 1.1761256624319741e+42 	 42.070453726149296 	 0.06477723605068822
20.30999999999767 	 1.3068693694361812e+42 	 42.116232179035535 	 0.0740382393555384
20.697999999996682 	 1.2339211246945464e+42 	 42.09128739940166 	 0.0711648009874783
21.290000000000873 	 1.3353247041353691e+42 	 42.12558688372878 	 0.079082512228036
21.37000000000262 	 1.3109580815594854e+42 	 42.117588805161894 	 0.07791296073295267
21.758999999998196 	 1.2203967693860488e+42 	 42.08650104931479 	 0.07376526129902954
22.2699999999968 	 1.3292999701757355e+42 	 42.123622995007416 	 0.08210351355287072
22.330000000001746 	 1.3123256471343803e+42 	 42.1180416164458 	 0.08125777704103444
22.677000000003318 	 1.2321817914819291e+42 	 42.09067478673514 	 0.07739240896805544
23.279999999998836 	 1.3017996459791172e+42 	 42.114544149100674 	 0.08376324080859078
23.75499999999738 	 1.1857243966803352e+42 	 42.07398375571438 	 0.07771415112913094
24.279999999998836 	 1.2699935368489492e+42 	 42.10380151078432 	 0.0849013633302494
25.69999999999709 	 1.0069960319066684e+42 	 42.0030277592086 	 0.07081298690049563
26.813999999998487 	 9.619590380097917e+41 	 41.983156579371425 	 0.07018401995624973
27.279999999998836 	 1.0677442502457245e+42 	 42.02846724144911 	 0.07905594272631124
27.68699999999808 	 9.907827258207004e+41 	 41.99597842610703 	 0.07428154404397314
28.279999999998836 	 1.0512736306137959e+42 	 42.021715771022215 	 0.08022459862366584
28.6929999999993 	 9.970101833402958e+41 	 41.99869959416513 	 0.07699993295631857
30.279999999998836 	 9.470159161601715e+41 	 41.97635727809773 	 0.0763831226211309
30.713000000003376 	 8.695910309792365e+41 	 41.93931505175865 	 0.07092574904104837
31.31999999999971 	 8.793007433657394e+41 	 41.94413744031323 	 0.07281553533106291
31.330000000001746 	 8.675844301030831e+41 	 41.938311749449824 	 0.07186296789829759
32.78100000000268 	 7.484515663676767e+41 	 41.87416370161984 	 0.06415527006186274
33.279999999998836 	 8.220008811099708e+41 	 41.914872283064376 	 0.07125010301851928
34.2699999999968 	 7.990925325345795e+41 	 41.90259707223307 	 0.07075245279342031
34.72099999999773 	 7.294007181803675e+41 	 41.86296618659171 	 0.06518636427687885
36.30000000000291 	 7.39656838648426e+41 	 41.86903027696375 	 0.0681810527205851
36.33999999999651 	 7.227211996709063e+41 	 41.858970794118946 	 0.06667007936336629
36.697000000000116 	 6.8550623310944494e+41 	 41.8360114080573 	 0.06365892927148058
37.29000000000087 	 7.103289040764249e+41 	 41.851459486959115 	 0.06667974465289236
38.26000000000204 	 6.835599530760794e+41 	 41.834776611293385 	 0.06526741515735811
38.69000000000233 	 6.693999417913925e+41 	 41.82568567025707 	 0.06438345835524814
39.349999999998545 	 6.5721018832481444e+41 	 41.81770428741511 	 0.06390554973921467
39.70900000000256 	 6.4399214041859706e+41 	 41.80888056705909 	 0.06298522579973333
40.73599999999715 	 6.073740531286062e+41 	 41.7834562350242 	 0.06037038874832259
41.20999999999913 	 5.9059711923161954e+41 	 41.77129132426661 	 0.059128235064783534
42.349999999998545 	 5.8276099396690636e+41 	 41.76549047537 	 0.05933338968604769
42.7019999999975 	 5.7425230474186086e+41 	 41.75910274689652 	 0.05876293257645343
44.33999999999651 	 5.536815362518949e+41 	 41.74326004123341 	 0.05795667687437987
44.67899999999645 	 5.425940426318895e+41 	 41.734475021150054 	 0.05705414580490447
45.67700000000332 	 5.2192226100308854e+41 	 41.71760582075779 	 0.05560199559325003
46.2300000000032 	 5.2049388190963895e+41 	 41.71641562900794 	 0.05584297921468589
46.70900000000256 	 5.1475215937855774e+41 	 41.71159817715355 	 0.05556081641896931
47.20999999999913 	 5.081017474286932e+41 	 41.70595068850867 	 0.05518496399560902
48.2300000000032 	 5.007978922850104e+41 	 41.69966249238505 	 0.055070131760081326
48.69499999999971 	 4.932962611728668e+41 	 41.69310782383808 	 0.05454672998281725
51.69799999999668 	 4.513473173590356e+41 	 41.6545108655182 	 0.05165423200094565
52.71399999999994 	 4.3755082837376276e+41 	 41.641028510387024 	 0.050637167678835394
55.68000000000029 	 4.163345294099506e+41 	 41.61944243132956 	 0.049722977134584304
57.18000000000029 	 4.046655825626689e+41 	 41.60709626854096 	 0.049079878956280305
57.68800000000192 	 4.021915852205225e+41 	 41.60443297990935 	 0.04903184167477215
58.705000000001746 	 3.9619355530828936e+41 	 41.59790740679866 	 0.04879709642192288
62.52599999999802 	 3.8012075179052265e+41 	 41.57992157952708 	 0.04860772037432546
63.37200000000303 	 3.886711960478375e+41 	 41.589582356785115 	 0.05010786951737443
64.41900000000169 	 3.734158338466052e+41 	 41.5721927292703 	 0.04862607456693564
64.6710000000021 	 3.70113445545878e+41 	 41.56833486250747 	 0.048311968751570726
65.49300000000221 	 3.810766414719907e+41 	 41.58101232901168 	 0.05013313608890354
65.62200000000303 	 3.743729796010253e+41 	 41.573304495959114 	 0.04931147925247916
65.91700000000128 	 3.755613729447777e+41 	 41.57468091804668 	 0.04960635685540426
66.80200000000332 	 3.684643182752678e+41 	 41.56639543757782 	 0.04907714726226729
68.60399999999936 	 3.549925454593522e+41 	 41.55021923333718 	 0.04808862634723279
70.27999999999884 	 3.169399134198226e+41 	 41.500976934950664 	 0.04360915660233146
70.58000000000175 	 3.2513679621335502e+41 	 41.51206612202802 	 0.04486170102302693
72.6339999999982 	 3.151427635810135e+41 	 41.49850733915348 	 0.04431625311334377
72.80500000000029 	 3.206333603432131e+41 	 41.50600870659964 	 0.045159455965366406
73.30999999999767 	 2.9395974176189052e+41 	 41.46828785718824 	 0.04159555669188959
73.65899999999965 	 3.002072685612115e+41 	 41.47742120308983 	 0.042616143322501444
75.27999999999884 	 2.806194956514274e+41 	 41.44811783974907 	 0.04043243966019821
75.68800000000192 	 2.8572235164057098e+41 	 41.455944215932135 	 0.041321732486282965
76.26000000000204 	 2.7629947050925677e+41 	 41.441380052650395 	 0.040168574829471254
76.57200000000012 	 2.8381107741183966e+41 	 41.453029342372155 	 0.04137842818744601
77.23999999999796 	 2.732834420126252e+41 	 41.43661331899455 	 0.04008730197990416
77.5769999999975 	 2.818660001697295e+41 	 41.45004269265344 	 0.04147356631629509
77.65299999999843 	 2.875169072732899e+41 	 41.458663388224245 	 0.04233436835334843
79.57600000000093 	 2.7223832921688655e+41 	 41.43494927074058 	 0.040792814780718625
79.65099999999802 	 2.782131436068787e+41 	 41.444377643488885 	 0.04171653444161209
80.65499999999884 	 2.7321365333243706e+41 	 41.436502398592125 	 0.041342341343950005
83.57800000000134 	 2.561422657407319e+41 	 41.40848124681461 	 0.03980006491008021
83.65600000000268 	 2.6189934702808236e+41 	 41.418134415636175 	 0.0407233636887125
85.66100000000006 	 2.5622165460840463e+41 	 41.408615831417706 	 0.0405697180888196
86.5659999999989 	 2.5035216612546334e+41 	 41.398551353403256 	 0.039965858245541545
86.66000000000349 	 2.5340954787744477e+41 	 41.40382297405323 	 0.04048829994010537
87.3859999999986 	 2.5488877736295e+41 	 41.406350714101514 	 0.04099253469333767
87.40600000000268 	 2.425473210108036e+41 	 41.384796482109266 	 0.039014762413050026
#t_peak = 21.290000000000873
#L_peak = 1.3353247041353691e+42
#M_ni = 0.079082512228036
