55831.0	16.37	0.03
55833.0	16.61	0.04
55834.1	16.77	0.03
55835.0	16.70	0.03
55837.0	16.66	0.05
55840.0	16.49	0.04
55842.0	16.40	0.06
55844.0	16.32	0.03
55845.0	16.28	0.05
55846.0	16.30	0.03
55847.0	16.34	0.05
55848.0	16.36	0.05
55849.0	16.22	0.05
55852.0	16.32	0.03
55857.1	16.46	0.05
55859.0	16.54	0.05
55860.0	16.52	0.05
55861.0	16.59	0.05
55862.0	16.66	0.02
55863.0	16.65	0.04
55864.0	16.75	0.04
55866.1	16.69	0.02
55872.1	16.85	0.05
55888.0	17.10	0.06
55895.9	17.35	0.05
55907.9	17.51	0.05
55936.0	18.07	0.07
55941.8	18.14	0.08
55953.9	18.25	0.07
55980.9	18.82	0.16
56128.1	99	99
